Date,Zone,Consumption,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Holiday,ETo (in),Precip (in),Sol Rad (Ly/day),Avg Vap Pres (mBars),Max Air Temp (F),Min Air Temp (F),Avg Air Temp (F),Max Rel Hum (%),Min Rel Hum (%),Avg Rel Hum (%),Dew Point (F),Avg Wind Speed (mph),Wind Run (miles),Avg Soil Temp (F)
2021-05-08,Upper,419676.04,0,0,0,0,0,1,0,0,0.21,0,614,13.3,77.5,56.5,65.2,87,39,63,52.1,4.9,117.1,67.4
2021-05-09,101 Hydro,1095.77,0,0,0,0,0,0,1,0,0.18,0,540,13.3,76.4,52.8,62.8,90,42,68,52.2,4.3,104.2,67.1
2021-05-09,149 Hydro,5914.93,0,0,0,0,0,0,1,0,0.18,0,540,13.3,76.4,52.8,62.8,90,42,68,52.2,4.3,104.2,67.1
2021-05-09,34 Hydro,908.93,0,0,0,0,0,0,1,0,0.18,0,540,13.3,76.4,52.8,62.8,90,42,68,52.2,4.3,104.2,67.1
2021-05-09,59 Hydro,4376.62,0,0,0,0,0,0,1,0,0.18,0,540,13.3,76.4,52.8,62.8,90,42,68,52.2,4.3,104.2,67.1
2021-05-09,Canal 1,2053.08,0,0,0,0,0,0,1,0,0.18,0,540,13.3,76.4,52.8,62.8,90,42,68,52.2,4.3,104.2,67.1
2021-05-09,Canal 2,6545.27,0,0,0,0,0,0,1,0,0.18,0,540,13.3,76.4,52.8,62.8,90,42,68,52.2,4.3,104.2,67.1
2021-05-09,Canal 3,68870.8,0,0,0,0,0,0,1,0,0.18,0,540,13.3,76.4,52.8,62.8,90,42,68,52.2,4.3,104.2,67.1
2021-05-09,Foothill,193248.36,0,0,0,0,0,0,1,0,0.18,0,540,13.3,76.4,52.8,62.8,90,42,68,52.2,4.3,104.2,67.1
2021-05-09,Intermediate,261845.25,0,0,0,0,0,0,1,0,0.18,0,540,13.3,76.4,52.8,62.8,90,42,68,52.2,4.3,104.2,67.1
2021-05-09,Lower,143974.76,0,0,0,0,0,0,1,0,0.18,0,540,13.3,76.4,52.8,62.8,90,42,68,52.2,4.3,104.2,67.1
2021-05-09,Mountain,16957.91,0,0,0,0,0,0,1,0,0.18,0,540,13.3,76.4,52.8,62.8,90,42,68,52.2,4.3,104.2,67.1
2021-05-09,Upper,395132.06,0,0,0,0,0,0,1,0,0.18,0,540,13.3,76.4,52.8,62.8,90,42,68,52.2,4.3,104.2,67.1
2021-05-10,101 Hydro,943.5300000000001,1,0,0,0,0,0,0,0,0.09,0.01,320,14.1,72.9,55.2,62,98,50,74,53.7,3.5,84.9,67.2
2021-05-10,149 Hydro,5744.95,1,0,0,0,0,0,0,0,0.09,0.01,320,14.1,72.9,55.2,62,98,50,74,53.7,3.5,84.9,67.2
2021-05-10,34 Hydro,1026.11,1,0,0,0,0,0,0,0,0.09,0.01,320,14.1,72.9,55.2,62,98,50,74,53.7,3.5,84.9,67.2
2021-05-10,59 Hydro,4179.78,1,0,0,0,0,0,0,0,0.09,0.01,320,14.1,72.9,55.2,62,98,50,74,53.7,3.5,84.9,67.2
2021-05-10,Canal 1,1991.09,1,0,0,0,0,0,0,0,0.09,0.01,320,14.1,72.9,55.2,62,98,50,74,53.7,3.5,84.9,67.2
2021-05-10,Canal 2,4871.26,1,0,0,0,0,0,0,0,0.09,0.01,320,14.1,72.9,55.2,62,98,50,74,53.7,3.5,84.9,67.2
2021-05-10,Canal 3,62581.01,1,0,0,0,0,0,0,0,0.09,0.01,320,14.1,72.9,55.2,62,98,50,74,53.7,3.5,84.9,67.2
2021-05-10,Foothill,165387.63,1,0,0,0,0,0,0,0,0.09,0.01,320,14.1,72.9,55.2,62,98,50,74,53.7,3.5,84.9,67.2
2021-05-10,Intermediate,263234.89,1,0,0,0,0,0,0,0,0.09,0.01,320,14.1,72.9,55.2,62,98,50,74,53.7,3.5,84.9,67.2
2021-05-10,Lower,139366.49,1,0,0,0,0,0,0,0,0.09,0.01,320,14.1,72.9,55.2,62,98,50,74,53.7,3.5,84.9,67.2
2021-05-10,Mountain,16589.76,1,0,0,0,0,0,0,0,0.09,0.01,320,14.1,72.9,55.2,62,98,50,74,53.7,3.5,84.9,67.2
2021-05-10,Upper,380245.99,1,0,0,0,0,0,0,0,0.09,0.01,320,14.1,72.9,55.2,62,98,50,74,53.7,3.5,84.9,67.2
2021-05-11,101 Hydro,1230.4,0,1,0,0,0,0,0,0,0.21,0,624,13.6,82.9,50.6,64.6,91,34,66,52.8,3.9,93.4,66.6
2021-05-11,149 Hydro,6735.74,0,1,0,0,0,0,0,0,0.21,0,624,13.6,82.9,50.6,64.6,91,34,66,52.8,3.9,93.4,66.6
2021-05-11,34 Hydro,1514.03,0,1,0,0,0,0,0,0,0.21,0,624,13.6,82.9,50.6,64.6,91,34,66,52.8,3.9,93.4,66.6
2021-05-11,59 Hydro,4193.13,0,1,0,0,0,0,0,0,0.21,0,624,13.6,82.9,50.6,64.6,91,34,66,52.8,3.9,93.4,66.6
2021-05-11,Canal 1,1851.06,0,1,0,0,0,0,0,0,0.21,0,624,13.6,82.9,50.6,64.6,91,34,66,52.8,3.9,93.4,66.6
2021-05-11,Canal 2,6369.24,0,1,0,0,0,0,0,0,0.21,0,624,13.6,82.9,50.6,64.6,91,34,66,52.8,3.9,93.4,66.6
2021-05-11,Canal 3,65480.11,0,1,0,0,0,0,0,0,0.21,0,624,13.6,82.9,50.6,64.6,91,34,66,52.8,3.9,93.4,66.6
2021-05-11,Foothill,179583.55,0,1,0,0,0,0,0,0,0.21,0,624,13.6,82.9,50.6,64.6,91,34,66,52.8,3.9,93.4,66.6
2021-05-11,Intermediate,279676.92,0,1,0,0,0,0,0,0,0.21,0,624,13.6,82.9,50.6,64.6,91,34,66,52.8,3.9,93.4,66.6
2021-05-11,Lower,148009.64,0,1,0,0,0,0,0,0,0.21,0,624,13.6,82.9,50.6,64.6,91,34,66,52.8,3.9,93.4,66.6
2021-05-11,Mountain,16412.85,0,1,0,0,0,0,0,0,0.21,0,624,13.6,82.9,50.6,64.6,91,34,66,52.8,3.9,93.4,66.6
2021-05-11,Upper,404102.57,0,1,0,0,0,0,0,0,0.21,0,624,13.6,82.9,50.6,64.6,91,34,66,52.8,3.9,93.4,66.6
2021-05-12,101 Hydro,1138.58,0,0,1,0,0,0,0,0,0.24,0,658,14.4,86.1,54.3,68.3,90,35,61,54.3,4.7,112.9,67.9
2021-05-12,149 Hydro,6130.65,0,0,1,0,0,0,0,0,0.24,0,658,14.4,86.1,54.3,68.3,90,35,61,54.3,4.7,112.9,67.9
2021-05-12,34 Hydro,1480.09,0,0,1,0,0,0,0,0,0.24,0,658,14.4,86.1,54.3,68.3,90,35,61,54.3,4.7,112.9,67.9
2021-05-12,59 Hydro,3857.01,0,0,1,0,0,0,0,0,0.24,0,658,14.4,86.1,54.3,68.3,90,35,61,54.3,4.7,112.9,67.9
2021-05-12,Canal 1,2517.5,0,0,1,0,0,0,0,0,0.24,0,658,14.4,86.1,54.3,68.3,90,35,61,54.3,4.7,112.9,67.9
2021-05-12,Canal 2,6106.05,0,0,1,0,0,0,0,0,0.24,0,658,14.4,86.1,54.3,68.3,90,35,61,54.3,4.7,112.9,67.9
2021-05-12,Canal 3,67530.97,0,0,1,0,0,0,0,0,0.24,0,658,14.4,86.1,54.3,68.3,90,35,61,54.3,4.7,112.9,67.9
2021-05-12,Foothill,189108.76,0,0,1,0,0,0,0,0,0.24,0,658,14.4,86.1,54.3,68.3,90,35,61,54.3,4.7,112.9,67.9
2021-05-12,Intermediate,287121.76,0,0,1,0,0,0,0,0,0.24,0,658,14.4,86.1,54.3,68.3,90,35,61,54.3,4.7,112.9,67.9
2021-05-12,Lower,150980.52,0,0,1,0,0,0,0,0,0.24,0,658,14.4,86.1,54.3,68.3,90,35,61,54.3,4.7,112.9,67.9
2021-05-12,Mountain,18602.2,0,0,1,0,0,0,0,0,0.24,0,658,14.4,86.1,54.3,68.3,90,35,61,54.3,4.7,112.9,67.9
2021-05-12,Upper,414136.84,0,0,1,0,0,0,0,0,0.24,0,658,14.4,86.1,54.3,68.3,90,35,61,54.3,4.7,112.9,67.9
2021-05-13,101 Hydro,1022.96,0,0,0,1,0,0,0,0,0.24,0,664,14.2,82.6,52.9,67.1,88,39,63,53.9,4.3,103.7,67.8
2021-05-13,149 Hydro,6945.8,0,0,0,1,0,0,0,0,0.24,0,664,14.2,82.6,52.9,67.1,88,39,63,53.9,4.3,103.7,67.8
2021-05-13,34 Hydro,1320.56,0,0,0,1,0,0,0,0,0.24,0,664,14.2,82.6,52.9,67.1,88,39,63,53.9,4.3,103.7,67.8
2021-05-13,59 Hydro,4438.03,0,0,0,1,0,0,0,0,0.24,0,664,14.2,82.6,52.9,67.1,88,39,63,53.9,4.3,103.7,67.8
2021-05-13,Canal 1,2524.58,0,0,0,1,0,0,0,0,0.24,0,664,14.2,82.6,52.9,67.1,88,39,63,53.9,4.3,103.7,67.8
2021-05-13,Canal 2,6985.68,0,0,0,1,0,0,0,0,0.24,0,664,14.2,82.6,52.9,67.1,88,39,63,53.9,4.3,103.7,67.8
2021-05-13,Canal 3,66112.59,0,0,0,1,0,0,0,0,0.24,0,664,14.2,82.6,52.9,67.1,88,39,63,53.9,4.3,103.7,67.8
2021-05-13,Foothill,188385.09,0,0,0,1,0,0,0,0,0.24,0,664,14.2,82.6,52.9,67.1,88,39,63,53.9,4.3,103.7,67.8
2021-05-13,Intermediate,278464.57,0,0,0,1,0,0,0,0,0.24,0,664,14.2,82.6,52.9,67.1,88,39,63,53.9,4.3,103.7,67.8
2021-05-13,Lower,150569.94,0,0,0,1,0,0,0,0,0.24,0,664,14.2,82.6,52.9,67.1,88,39,63,53.9,4.3,103.7,67.8
2021-05-13,Mountain,17612.19,0,0,0,1,0,0,0,0,0.24,0,664,14.2,82.6,52.9,67.1,88,39,63,53.9,4.3,103.7,67.8
2021-05-13,Upper,415319.62,0,0,0,1,0,0,0,0,0.24,0,664,14.2,82.6,52.9,67.1,88,39,63,53.9,4.3,103.7,67.8
2021-05-14,101 Hydro,1026.05,0,0,0,0,1,0,0,0,0.19,0,558,13.6,80.4,54.7,64.1,95,31,66,52.7,4.6,109.7,67.6
2021-05-14,149 Hydro,5855.63,0,0,0,0,1,0,0,0,0.19,0,558,13.6,80.4,54.7,64.1,95,31,66,52.7,4.6,109.7,67.6
2021-05-14,34 Hydro,1126.81,0,0,0,0,1,0,0,0,0.19,0,558,13.6,80.4,54.7,64.1,95,31,66,52.7,4.6,109.7,67.6
2021-05-14,59 Hydro,5141.29,0,0,0,0,1,0,0,0,0.19,0,558,13.6,80.4,54.7,64.1,95,31,66,52.7,4.6,109.7,67.6
2021-05-14,Canal 1,2024.99,0,0,0,0,1,0,0,0,0.19,0,558,13.6,80.4,54.7,64.1,95,31,66,52.7,4.6,109.7,67.6
2021-05-14,Canal 2,6492.6,0,0,0,0,1,0,0,0,0.19,0,558,13.6,80.4,54.7,64.1,95,31,66,52.7,4.6,109.7,67.6
2021-05-14,Canal 3,69222.86,0,0,0,0,1,0,0,0,0.19,0,558,13.6,80.4,54.7,64.1,95,31,66,52.7,4.6,109.7,67.6
2021-05-14,Foothill,183666.58,0,0,0,0,1,0,0,0,0.19,0,558,13.6,80.4,54.7,64.1,95,31,66,52.7,4.6,109.7,67.6
2021-05-14,Intermediate,270171.1,0,0,0,0,1,0,0,0,0.19,0,558,13.6,80.4,54.7,64.1,95,31,66,52.7,4.6,109.7,67.6
2021-05-14,Lower,143065.47,0,0,0,0,1,0,0,0,0.19,0,558,13.6,80.4,54.7,64.1,95,31,66,52.7,4.6,109.7,67.6
2021-05-14,Mountain,18257.98,0,0,0,0,1,0,0,0,0.19,0,558,13.6,80.4,54.7,64.1,95,31,66,52.7,4.6,109.7,67.6
2021-05-14,Upper,412181.58,0,0,0,0,1,0,0,0,0.19,0,558,13.6,80.4,54.7,64.1,95,31,66,52.7,4.6,109.7,67.6
2021-05-15,101 Hydro,1005.59,0,0,0,0,0,1,0,0,0.17,0,525,12.8,72.1,55.9,61.8,87,49,68,51.2,5.4,130.4,67.2
2021-05-15,149 Hydro,7105.2,0,0,0,0,0,1,0,0,0.17,0,525,12.8,72.1,55.9,61.8,87,49,68,51.2,5.4,130.4,67.2
2021-05-15,34 Hydro,863.68,0,0,0,0,0,1,0,0,0.17,0,525,12.8,72.1,55.9,61.8,87,49,68,51.2,5.4,130.4,67.2
2021-05-15,59 Hydro,4234.97,0,0,0,0,0,1,0,0,0.17,0,525,12.8,72.1,55.9,61.8,87,49,68,51.2,5.4,130.4,67.2
2021-05-15,Canal 1,2072.18,0,0,0,0,0,1,0,0,0.17,0,525,12.8,72.1,55.9,61.8,87,49,68,51.2,5.4,130.4,67.2
2021-05-15,Canal 2,6627.99,0,0,0,0,0,1,0,0,0.17,0,525,12.8,72.1,55.9,61.8,87,49,68,51.2,5.4,130.4,67.2
2021-05-15,Canal 3,63038.28,0,0,0,0,0,1,0,0,0.17,0,525,12.8,72.1,55.9,61.8,87,49,68,51.2,5.4,130.4,67.2
2021-05-15,Foothill,180936.65,0,0,0,0,0,1,0,0,0.17,0,525,12.8,72.1,55.9,61.8,87,49,68,51.2,5.4,130.4,67.2
2021-05-15,Intermediate,266874.37,0,0,0,0,0,1,0,0,0.17,0,525,12.8,72.1,55.9,61.8,87,49,68,51.2,5.4,130.4,67.2
2021-05-15,Lower,145762.98,0,0,0,0,0,1,0,0,0.17,0,525,12.8,72.1,55.9,61.8,87,49,68,51.2,5.4,130.4,67.2
2021-05-15,Mountain,16558.69,0,0,0,0,0,1,0,0,0.17,0,525,12.8,72.1,55.9,61.8,87,49,68,51.2,5.4,130.4,67.2
2021-05-15,Upper,400451.79,0,0,0,0,0,1,0,0,0.17,0,525,12.8,72.1,55.9,61.8,87,49,68,51.2,5.4,130.4,67.2
2021-05-16,101 Hydro,991.88,0,0,0,0,0,0,1,0,0.06,0,223,12.4,63.9,52.9,58.1,93,61,75,50.3,5,119.7,66.3
2021-05-16,149 Hydro,5118.39,0,0,0,0,0,0,1,0,0.06,0,223,12.4,63.9,52.9,58.1,93,61,75,50.3,5,119.7,66.3
2021-05-16,34 Hydro,729.8100000000001,0,0,0,0,0,0,1,0,0.06,0,223,12.4,63.9,52.9,58.1,93,61,75,50.3,5,119.7,66.3
2021-05-16,59 Hydro,4217.35,0,0,0,0,0,0,1,0,0.06,0,223,12.4,63.9,52.9,58.1,93,61,75,50.3,5,119.7,66.3
2021-05-16,Canal 1,2147.13,0,0,0,0,0,0,1,0,0.06,0,223,12.4,63.9,52.9,58.1,93,61,75,50.3,5,119.7,66.3
2021-05-16,Canal 2,5110.57,0,0,0,0,0,0,1,0,0.06,0,223,12.4,63.9,52.9,58.1,93,61,75,50.3,5,119.7,66.3
2021-05-16,Canal 3,55299.42,0,0,0,0,0,0,1,0,0.06,0,223,12.4,63.9,52.9,58.1,93,61,75,50.3,5,119.7,66.3
2021-05-16,Foothill,151816.64,0,0,0,0,0,0,1,0,0.06,0,223,12.4,63.9,52.9,58.1,93,61,75,50.3,5,119.7,66.3
2021-05-16,Intermediate,239702.03,0,0,0,0,0,0,1,0,0.06,0,223,12.4,63.9,52.9,58.1,93,61,75,50.3,5,119.7,66.3
2021-05-16,Lower,120862.39,0,0,0,0,0,0,1,0,0.06,0,223,12.4,63.9,52.9,58.1,93,61,75,50.3,5,119.7,66.3
2021-05-16,Mountain,14221.03,0,0,0,0,0,0,1,0,0.06,0,223,12.4,63.9,52.9,58.1,93,61,75,50.3,5,119.7,66.3
2021-05-16,Upper,341055.59,0,0,0,0,0,0,1,0,0.06,0,223,12.4,63.9,52.9,58.1,93,61,75,50.3,5,119.7,66.3
2021-05-17,101 Hydro,672.27,1,0,0,0,0,0,0,0,0.08,0,274,13,68.6,54.2,59.9,93,57,74,51.6,4.2,101.5,65.6
2021-05-17,149 Hydro,4589.16,1,0,0,0,0,0,0,0,0.08,0,274,13,68.6,54.2,59.9,93,57,74,51.6,4.2,101.5,65.6
2021-05-17,34 Hydro,1023.01,1,0,0,0,0,0,0,0,0.08,0,274,13,68.6,54.2,59.9,93,57,74,51.6,4.2,101.5,65.6
2021-05-17,59 Hydro,4728.4,1,0,0,0,0,0,0,0,0.08,0,274,13,68.6,54.2,59.9,93,57,74,51.6,4.2,101.5,65.6
2021-05-17,Canal 1,1664.58,1,0,0,0,0,0,0,0,0.08,0,274,13,68.6,54.2,59.9,93,57,74,51.6,4.2,101.5,65.6
2021-05-17,Canal 2,4581.9,1,0,0,0,0,0,0,0,0.08,0,274,13,68.6,54.2,59.9,93,57,74,51.6,4.2,101.5,65.6
2021-05-17,Canal 3,53542.87,1,0,0,0,0,0,0,0,0.08,0,274,13,68.6,54.2,59.9,93,57,74,51.6,4.2,101.5,65.6
2021-05-17,Foothill,148535.6,1,0,0,0,0,0,0,0,0.08,0,274,13,68.6,54.2,59.9,93,57,74,51.6,4.2,101.5,65.6
2021-05-17,Intermediate,253670.84,1,0,0,0,0,0,0,0,0.08,0,274,13,68.6,54.2,59.9,93,57,74,51.6,4.2,101.5,65.6
2021-05-17,Lower,133340.32,1,0,0,0,0,0,0,0,0.08,0,274,13,68.6,54.2,59.9,93,57,74,51.6,4.2,101.5,65.6
2021-05-17,Mountain,12486.72,1,0,0,0,0,0,0,0,0.08,0,274,13,68.6,54.2,59.9,93,57,74,51.6,4.2,101.5,65.6
2021-05-17,Upper,348473.72,1,0,0,0,0,0,0,0,0.08,0,274,13,68.6,54.2,59.9,93,57,74,51.6,4.2,101.5,65.6
2021-05-18,101 Hydro,1072.94,0,1,0,0,0,0,0,0,0.2,0,577,13.9,79.1,57.3,65.7,85,40,65,53.4,4.4,106.6,66.1
2021-05-18,149 Hydro,6602.28,0,1,0,0,0,0,0,0,0.2,0,577,13.9,79.1,57.3,65.7,85,40,65,53.4,4.4,106.6,66.1
2021-05-18,34 Hydro,829.44,0,1,0,0,0,0,0,0,0.2,0,577,13.9,79.1,57.3,65.7,85,40,65,53.4,4.4,106.6,66.1
2021-05-18,59 Hydro,4704.39,0,1,0,0,0,0,0,0,0.2,0,577,13.9,79.1,57.3,65.7,85,40,65,53.4,4.4,106.6,66.1
2021-05-18,Canal 1,2049.41,0,1,0,0,0,0,0,0,0.2,0,577,13.9,79.1,57.3,65.7,85,40,65,53.4,4.4,106.6,66.1
2021-05-18,Canal 2,5559.2,0,1,0,0,0,0,0,0,0.2,0,577,13.9,79.1,57.3,65.7,85,40,65,53.4,4.4,106.6,66.1
2021-05-18,Canal 3,55367.13,0,1,0,0,0,0,0,0,0.2,0,577,13.9,79.1,57.3,65.7,85,40,65,53.4,4.4,106.6,66.1
2021-05-18,Foothill,169247.2,0,1,0,0,0,0,0,0,0.2,0,577,13.9,79.1,57.3,65.7,85,40,65,53.4,4.4,106.6,66.1
2021-05-18,Intermediate,269949.61,0,1,0,0,0,0,0,0,0.2,0,577,13.9,79.1,57.3,65.7,85,40,65,53.4,4.4,106.6,66.1
2021-05-18,Lower,146720.35,0,1,0,0,0,0,0,0,0.2,0,577,13.9,79.1,57.3,65.7,85,40,65,53.4,4.4,106.6,66.1
2021-05-18,Mountain,15762.97,0,1,0,0,0,0,0,0,0.2,0,577,13.9,79.1,57.3,65.7,85,40,65,53.4,4.4,106.6,66.1
2021-05-18,Upper,383275.71,0,1,0,0,0,0,0,0,0.2,0,577,13.9,79.1,57.3,65.7,85,40,65,53.4,4.4,106.6,66.1
2021-05-19,101 Hydro,1056.76,0,0,1,0,0,0,0,0,0.22,0,659,14,77.9,52.6,64.9,87,41,66,53.5,4.7,113,67.2
2021-05-19,149 Hydro,7563.87,0,0,1,0,0,0,0,0,0.22,0,659,14,77.9,52.6,64.9,87,41,66,53.5,4.7,113,67.2
2021-05-19,34 Hydro,1248.75,0,0,1,0,0,0,0,0,0.22,0,659,14,77.9,52.6,64.9,87,41,66,53.5,4.7,113,67.2
2021-05-19,59 Hydro,3788.17,0,0,1,0,0,0,0,0,0.22,0,659,14,77.9,52.6,64.9,87,41,66,53.5,4.7,113,67.2
2021-05-19,Canal 1,1981.43,0,0,1,0,0,0,0,0,0.22,0,659,14,77.9,52.6,64.9,87,41,66,53.5,4.7,113,67.2
2021-05-19,Canal 2,5875.24,0,0,1,0,0,0,0,0,0.22,0,659,14,77.9,52.6,64.9,87,41,66,53.5,4.7,113,67.2
2021-05-19,Canal 3,65654.09,0,0,1,0,0,0,0,0,0.22,0,659,14,77.9,52.6,64.9,87,41,66,53.5,4.7,113,67.2
2021-05-19,Foothill,174168.85,0,0,1,0,0,0,0,0,0.22,0,659,14,77.9,52.6,64.9,87,41,66,53.5,4.7,113,67.2
2021-05-19,Intermediate,273435.37,0,0,1,0,0,0,0,0,0.22,0,659,14,77.9,52.6,64.9,87,41,66,53.5,4.7,113,67.2
2021-05-19,Lower,151901.44,0,0,1,0,0,0,0,0,0.22,0,659,14,77.9,52.6,64.9,87,41,66,53.5,4.7,113,67.2
2021-05-19,Mountain,16177.96,0,0,1,0,0,0,0,0,0.22,0,659,14,77.9,52.6,64.9,87,41,66,53.5,4.7,113,67.2
2021-05-19,Upper,408477.12,0,0,1,0,0,0,0,0,0.22,0,659,14,77.9,52.6,64.9,87,41,66,53.5,4.7,113,67.2
2021-05-20,101 Hydro,1181.05,0,0,0,1,0,0,0,0,0.16,0,498,13.3,71.2,56.6,62.1,93,46,70,52.2,5.5,133.1,67
2021-05-20,149 Hydro,5408.03,0,0,0,1,0,0,0,0,0.16,0,498,13.3,71.2,56.6,62.1,93,46,70,52.2,5.5,133.1,67
2021-05-20,34 Hydro,1176.95,0,0,0,1,0,0,0,0,0.16,0,498,13.3,71.2,56.6,62.1,93,46,70,52.2,5.5,133.1,67
2021-05-20,59 Hydro,4028.8,0,0,0,1,0,0,0,0,0.16,0,498,13.3,71.2,56.6,62.1,93,46,70,52.2,5.5,133.1,67
2021-05-20,Canal 1,2072.37,0,0,0,1,0,0,0,0,0.16,0,498,13.3,71.2,56.6,62.1,93,46,70,52.2,5.5,133.1,67
2021-05-20,Canal 2,6107.21,0,0,0,1,0,0,0,0,0.16,0,498,13.3,71.2,56.6,62.1,93,46,70,52.2,5.5,133.1,67
2021-05-20,Canal 3,60257.43,0,0,0,1,0,0,0,0,0.16,0,498,13.3,71.2,56.6,62.1,93,46,70,52.2,5.5,133.1,67
2021-05-20,Foothill,162140.62,0,0,0,1,0,0,0,0,0.16,0,498,13.3,71.2,56.6,62.1,93,46,70,52.2,5.5,133.1,67
2021-05-20,Intermediate,262942.33,0,0,0,1,0,0,0,0,0.16,0,498,13.3,71.2,56.6,62.1,93,46,70,52.2,5.5,133.1,67
2021-05-20,Lower,139946.44,0,0,0,1,0,0,0,0,0.16,0,498,13.3,71.2,56.6,62.1,93,46,70,52.2,5.5,133.1,67
2021-05-20,Mountain,15377.44,0,0,0,1,0,0,0,0,0.16,0,498,13.3,71.2,56.6,62.1,93,46,70,52.2,5.5,133.1,67
2021-05-20,Upper,377082.82,0,0,0,1,0,0,0,0,0.16,0,498,13.3,71.2,56.6,62.1,93,46,70,52.2,5.5,133.1,67
2021-05-21,101 Hydro,1161.1200000000001,0,0,0,0,1,0,0,0,0.23,0,634,8.8,70.9,52.1,59.5,82,24,51,41.3,6.7,161.9,66
2021-05-21,149 Hydro,6147.14,0,0,0,0,1,0,0,0,0.23,0,634,8.8,70.9,52.1,59.5,82,24,51,41.3,6.7,161.9,66
2021-05-21,34 Hydro,1107.47,0,0,0,0,1,0,0,0,0.23,0,634,8.8,70.9,52.1,59.5,82,24,51,41.3,6.7,161.9,66
2021-05-21,59 Hydro,4210.98,0,0,0,0,1,0,0,0,0.23,0,634,8.8,70.9,52.1,59.5,82,24,51,41.3,6.7,161.9,66
2021-05-21,Canal 1,1904.84,0,0,0,0,1,0,0,0,0.23,0,634,8.8,70.9,52.1,59.5,82,24,51,41.3,6.7,161.9,66
2021-05-21,Canal 2,5332.36,0,0,0,0,1,0,0,0,0.23,0,634,8.8,70.9,52.1,59.5,82,24,51,41.3,6.7,161.9,66
2021-05-21,Canal 3,64563.99,0,0,0,0,1,0,0,0,0.23,0,634,8.8,70.9,52.1,59.5,82,24,51,41.3,6.7,161.9,66
2021-05-21,Foothill,170925.52,0,0,0,0,1,0,0,0,0.23,0,634,8.8,70.9,52.1,59.5,82,24,51,41.3,6.7,161.9,66
2021-05-21,Intermediate,257589.27,0,0,0,0,1,0,0,0,0.23,0,634,8.8,70.9,52.1,59.5,82,24,51,41.3,6.7,161.9,66
2021-05-21,Lower,144649.27,0,0,0,0,1,0,0,0,0.23,0,634,8.8,70.9,52.1,59.5,82,24,51,41.3,6.7,161.9,66
2021-05-21,Mountain,16984.53,0,0,0,0,1,0,0,0,0.23,0,634,8.8,70.9,52.1,59.5,82,24,51,41.3,6.7,161.9,66
2021-05-21,Upper,383782.43,0,0,0,0,1,0,0,0,0.23,0,634,8.8,70.9,52.1,59.5,82,24,51,41.3,6.7,161.9,66
2021-05-22,101 Hydro,971.27,0,0,0,0,0,1,0,0,0.22,0,679,9.6,70.1,50.1,58.4,74,33,58,43.5,5.3,126.1,65.8
2021-05-22,149 Hydro,5899.96,0,0,0,0,0,1,0,0,0.22,0,679,9.6,70.1,50.1,58.4,74,33,58,43.5,5.3,126.1,65.8
2021-05-22,34 Hydro,649.63,0,0,0,0,0,1,0,0,0.22,0,679,9.6,70.1,50.1,58.4,74,33,58,43.5,5.3,126.1,65.8
2021-05-22,59 Hydro,4281.53,0,0,0,0,0,1,0,0,0.22,0,679,9.6,70.1,50.1,58.4,74,33,58,43.5,5.3,126.1,65.8
2021-05-22,Canal 1,4139.16,0,0,0,0,0,1,0,0,0.22,0,679,9.6,70.1,50.1,58.4,74,33,58,43.5,5.3,126.1,65.8
2021-05-22,Canal 2,6308.52,0,0,0,0,0,1,0,0,0.22,0,679,9.6,70.1,50.1,58.4,74,33,58,43.5,5.3,126.1,65.8
2021-05-22,Canal 3,63883.81,0,0,0,0,0,1,0,0,0.22,0,679,9.6,70.1,50.1,58.4,74,33,58,43.5,5.3,126.1,65.8
2021-05-22,Foothill,168437.25,0,0,0,0,0,1,0,0,0.22,0,679,9.6,70.1,50.1,58.4,74,33,58,43.5,5.3,126.1,65.8
2021-05-22,Intermediate,264628.19,0,0,0,0,0,1,0,0,0.22,0,679,9.6,70.1,50.1,58.4,74,33,58,43.5,5.3,126.1,65.8
2021-05-22,Lower,142658.54,0,0,0,0,0,1,0,0,0.22,0,679,9.6,70.1,50.1,58.4,74,33,58,43.5,5.3,126.1,65.8
2021-05-22,Mountain,18328.92,0,0,0,0,0,1,0,0,0.22,0,679,9.6,70.1,50.1,58.4,74,33,58,43.5,5.3,126.1,65.8
2021-05-22,Upper,391399.86,0,0,0,0,0,1,0,0,0.22,0,679,9.6,70.1,50.1,58.4,74,33,58,43.5,5.3,126.1,65.8
2021-05-23,101 Hydro,1232.99,0,0,0,0,0,0,1,0,0.24,0,702,9,77,46,62.7,78,23,46,41.7,4.2,100.5,65.9
2021-05-23,149 Hydro,6158.12,0,0,0,0,0,0,1,0,0.24,0,702,9,77,46,62.7,78,23,46,41.7,4.2,100.5,65.9
2021-05-23,34 Hydro,706.25,0,0,0,0,0,0,1,0,0.24,0,702,9,77,46,62.7,78,23,46,41.7,4.2,100.5,65.9
2021-05-23,59 Hydro,4892.47,0,0,0,0,0,0,1,0,0.24,0,702,9,77,46,62.7,78,23,46,41.7,4.2,100.5,65.9
2021-05-23,Canal 1,2985.78,0,0,0,0,0,0,1,0,0.24,0,702,9,77,46,62.7,78,23,46,41.7,4.2,100.5,65.9
2021-05-23,Canal 2,6755.67,0,0,0,0,0,0,1,0,0.24,0,702,9,77,46,62.7,78,23,46,41.7,4.2,100.5,65.9
