Consumption,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Holiday,Precip (in),Max Air Temp (F),Min Air Temp (F),Max Rel Hum (%),Min Rel Hum (%),Avg Wind Speed (mph),Consumption_t1,Consumption_t2,Consumption_t3,Consumption_t4,Consumption_t5,Consumption_t6,Consumption_t7,Consumption_t14,Consumption_t21,Consumption_t28
995711.2269438404,0,0,0,0,0,0,1,0,0,78.7,48,74,18,2.9,1020322.3604486248,976389.0451270004,969343.7422703468,983864.10382778,1024436.57135743,990118.3417494235,982670.0633083824,797851.0378666716,1109703.4970657944,1022737.0721367688
976383.58434778,1,0,0,0,0,0,0,0,0.05,66.3,44.2,89,42,2.9,995711.2269438404,1020322.3604486248,976389.0451270004,969343.7422703468,983864.10382778,1024436.57135743,990118.3417494235,935025.1386363663,1208938.6471887731,1010813.5729168176
1006022.3001898776,0,1,0,0,0,0,0,0,0,74.8,44.9,89,16,2.6,976383.58434778,995711.2269438404,1020322.3604486248,976389.0451270004,969343.7422703468,983864.10382778,1024436.57135743,907909.9760408468,1133165.6975836456,1107698.0445984013
1000456.5692811732,0,0,1,0,0,0,0,0,0.04,69.1,42.2,83,25,2.9,1006022.3001898776,976383.58434778,995711.2269438404,1020322.3604486248,976389.0451270004,969343.7422703468,983864.10382778,934828.7750000164,1139961.8243364203,1156523.2456339716
1012455.1729167036,0,0,0,1,0,0,0,1,0,64.9,39.9,87,13,6.3,1000456.5692811732,1006022.3001898776,976383.58434778,995711.2269438404,1020322.3604486248,976389.0451270004,969343.7422703468,919939.1001958556,1135739.4451159344,1146991.1188813867
951570.1027910616,0,0,0,0,1,0,0,0,0.04,68.3,40.6,44,9,3.9,1012455.1729167036,1000456.5692811732,1006022.3001898776,976383.58434778,995711.2269438404,1020322.3604486248,976389.0451270004,923978.1318838868,1051421.7225243873,1116292.114208194
969562.472659942,0,0,0,0,0,1,0,0,0,72.7,37.1,50,9,2.5,951570.1027910616,1012455.1729167036,1000456.5692811732,1006022.3001898776,976383.58434778,995711.2269438404,1020322.3604486248,947253.2446095432,786193.3215038448,1187577.7993980488
1004669.0742159456,0,0,0,0,0,0,1,0,0.04,77.6,38.6,50,7,2.6,969562.472659942,951570.1027910616,1012455.1729167036,1000456.5692811732,1006022.3001898776,976383.58434778,995711.2269438404,982670.0633083824,797851.0378666716,1109703.4970657944
1029704.4279804408,1,0,0,0,0,0,0,0,0,79.1,43.6,42,8,2.9,1004669.0742159456,969562.472659942,951570.1027910616,1012455.1729167036,1000456.5692811732,1006022.3001898776,976383.58434778,990118.3417494235,935025.1386363663,1208938.6471887731
1023474.0529159384,0,1,0,0,0,0,0,0,0,81.8,41.2,45,8,2.8,1029704.4279804408,1004669.0742159456,969562.472659942,951570.1027910616,1012455.1729167036,1000456.5692811732,1006022.3001898776,1024436.57135743,907909.9760408468,1133165.6975836456
1005681.0388912,0,0,1,0,0,0,0,0,0,76.6,42.6,41,10,3.5,1023474.0529159384,1029704.4279804408,1004669.0742159456,969562.472659942,951570.1027910616,1012455.1729167036,1000456.5692811732,983864.10382778,934828.7750000164,1139961.8243364203
958480.6814918804,0,0,0,1,0,0,0,0,0.04,68.9,36,45,9,3,1005681.0388912,1023474.0529159384,1029704.4279804408,1004669.0742159456,969562.472659942,951570.1027910616,1012455.1729167036,969343.7422703468,919939.1001958556,1135739.4451159344
962252.509024086,0,0,0,0,1,0,0,0,0,75.4,36.7,45,5,2.5,958480.6814918804,1005681.0388912,1023474.0529159384,1029704.4279804408,1004669.0742159456,969562.472659942,951570.1027910616,976389.0451270004,923978.1318838868,1051421.7225243873
967333.277854902,0,0,0,0,0,1,0,0,0.05,75,37.6,42,6,2.7,962252.509024086,958480.6814918804,1005681.0388912,1023474.0529159384,1029704.4279804408,1004669.0742159456,969562.472659942,1020322.3604486248,947253.2446095432,786193.3215038448
1008555.3536961952,0,0,0,0,0,0,1,0,0,79,39.5,44,7,2.7,967333.277854902,962252.509024086,958480.6814918804,1005681.0388912,1023474.0529159384,1029704.4279804408,1004669.0742159456,995711.2269438404,982670.0633083824,797851.0378666716
964854.8321407884,1,0,0,0,0,0,0,0,0.02,74,46.8,43,9,3.7,1008555.3536961952,967333.277854902,962252.509024086,958480.6814918804,1005681.0388912,1023474.0529159384,1029704.4279804408,976383.58434778,990118.3417494235,935025.1386363663
1006841.0430469636,0,1,0,0,0,0,0,0,0,78.3,48.4,33,9,3.1,964854.8321407884,1008555.3536961952,967333.277854902,962252.509024086,958480.6814918804,1005681.0388912,1023474.0529159384,1006022.3001898776,1024436.57135743,907909.9760408468
967511.3890237208,0,0,1,0,0,0,0,0,0.01,74.4,44.8,60,12,2.8,1006841.0430469636,964854.8321407884,1008555.3536961952,967333.277854902,962252.509024086,958480.6814918804,1005681.0388912,1000456.5692811732,983864.10382778,934828.7750000164
971187.3162961928,0,0,0,1,0,0,0,0,0,65.8,39.7,80,32,3.3,967511.3890237208,1006841.0430469636,964854.8321407884,1008555.3536961952,967333.277854902,962252.509024086,958480.6814918804,1012455.1729167036,969343.7422703468,919939.1001958556
932123.2955196848,0,0,0,0,1,0,0,0,0.04,58.5,43.9,86,54,2.1,971187.3162961928,967511.3890237208,1006841.0430469636,964854.8321407884,1008555.3536961952,967333.277854902,962252.509024086,951570.1027910616,976389.0451270004,923978.1318838868
926639.4762992864,0,0,0,0,0,1,0,0,0,55.9,44.4,85,72,2.8,932123.2955196848,971187.3162961928,967511.3890237208,1006841.0430469636,964854.8321407884,1008555.3536961952,967333.277854902,969562.472659942,1020322.3604486248,947253.2446095432
977430.483049006,0,0,0,0,0,0,1,0,0,66.9,37.8,74,15,2.6,926639.4762992864,932123.2955196848,971187.3162961928,967511.3890237208,1006841.0430469636,964854.8321407884,1008555.3536961952,1004669.0742159456,995711.2269438404,982670.0633083824
884886.1339645236,1,0,0,0,0,0,0,0,0,64.5,42.4,68,20,4.9,977430.483049006,926639.4762992864,932123.2955196848,971187.3162961928,967511.3890237208,1006841.0430469636,964854.8321407884,1029704.4279804408,976383.58434778,990118.3417494235
1006199.5136963588,0,1,0,0,0,0,0,0,0,66.1,36.7,66,17,3.5,884886.1339645236,977430.483049006,926639.4762992864,932123.2955196848,971187.3162961928,967511.3890237208,1006841.0430469636,1023474.0529159384,1006022.3001898776,1024436.57135743
995881.7827879844,0,0,1,0,0,0,0,0,0,74.2,39.1,55,14,2.6,1006199.5136963588,884886.1339645236,977430.483049006,926639.4762992864,932123.2955196848,971187.3162961928,967511.3890237208,1005681.0388912,1000456.5692811732,983864.10382778
925767.8461694767,0,0,0,1,0,0,0,0,0,64.7,44.2,81,28,4.1,995881.7827879844,1006199.5136963588,884886.1339645236,977430.483049006,926639.4762992864,932123.2955196848,971187.3162961928,958480.6814918804,1012455.1729167036,969343.7422703468
908115.3911057676,0,0,0,0,1,0,0,0,0,68.6,40,87,18,3.7,925767.8461694767,995881.7827879844,1006199.5136963588,884886.1339645236,977430.483049006,926639.4762992864,932123.2955196848,962252.509024086,951570.1027910616,976389.0451270004
996725.8098009127,0,0,0,0,0,1,0,0,0.01,71.9,38.1,55,12,2.8,908115.3911057676,925767.8461694767,995881.7827879844,1006199.5136963588,884886.1339645236,977430.483049006,926639.4762992864,967333.277854902,969562.472659942,1020322.3604486248
1001617.0222681055,0,0,0,0,0,0,1,0,0,81.3,42,45,9,3.2,996725.8098009127,908115.3911057676,925767.8461694767,995881.7827879844,1006199.5136963588,884886.1339645236,977430.483049006,1008555.3536961952,1004669.0742159456,995711.2269438404
1015683.1666827132,1,0,0,0,0,0,0,0,0,83.5,45.6,48,10,2.6,1001617.0222681055,996725.8098009127,908115.3911057676,925767.8461694767,995881.7827879844,1006199.5136963588,884886.1339645236,964854.8321407884,1029704.4279804408,976383.58434778
977599.16876328,0,1,0,0,0,0,0,0,0,72.8,44.2,54,12,2.6,1015683.1666827132,1001617.0222681055,996725.8098009127,908115.3911057676,925767.8461694767,995881.7827879844,1006199.5136963588,1006841.0430469636,1023474.0529159384,1006022.3001898776
947615.37655757,0,0,1,0,0,0,0,0,0.01,71,41.7,65,9,3,977599.16876328,1015683.1666827132,1001617.0222681055,996725.8098009127,908115.3911057676,925767.8461694767,995881.7827879844,967511.3890237208,1005681.0388912,1000456.5692811732
927639.4721433728,0,0,0,1,0,0,0,0,0,59.4,42.2,76,13,3.4,947615.37655757,977599.16876328,1015683.1666827132,1001617.0222681055,996725.8098009127,908115.3911057676,925767.8461694767,971187.3162961928,958480.6814918804,1012455.1729167036
881062.7656531008,0,0,0,0,1,0,0,1,0,73.6,40.8,87,19,2.4,927639.4721433728,947615.37655757,977599.16876328,1015683.1666827132,1001617.0222681055,996725.8098009127,908115.3911057676,932123.2955196848,962252.509024086,951570.1027910616
938938.347986744,0,0,0,0,0,1,0,0,0,72.4,45.9,75,24,2.9,881062.7656531008,927639.4721433728,947615.37655757,977599.16876328,1015683.1666827132,1001617.0222681055,996725.8098009127,926639.4762992864,967333.277854902,969562.472659942
871665.3630563507,0,0,0,0,0,0,1,0,0.01,63.1,44.5,82,42,2.7,938938.347986744,881062.7656531008,927639.4721433728,947615.37655757,977599.16876328,1015683.1666827132,1001617.0222681055,977430.483049006,1008555.3536961952,1004669.0742159456
713514.6887816192,1,0,0,0,0,0,0,0,1.21,52.3,39.9,95,62,4.3,871665.3630563507,938938.347986744,881062.7656531008,927639.4721433728,947615.37655757,977599.16876328,1015683.1666827132,884886.1339645236,964854.8321407884,1029704.4279804408
810227.3329307472,0,1,0,0,0,0,0,0,0.01,58.6,35.3,100,23,5,713514.6887816192,871665.3630563507,938938.347986744,881062.7656531008,927639.4721433728,947615.37655757,977599.16876328,1006199.5136963588,1006841.0430469636,1023474.0529159384
838704.0248768216,0,0,1,0,0,0,0,0,0,67.4,37.4,54,13,3.8,810227.3329307472,713514.6887816192,871665.3630563507,938938.347986744,881062.7656531008,927639.4721433728,947615.37655757,995881.7827879844,967511.3890237208,1005681.0388912
905034.015521566,0,0,0,1,0,0,0,0,0,62.1,38.9,72,21,6.4,838704.0248768216,810227.3329307472,713514.6887816192,871665.3630563507,938938.347986744,881062.7656531008,927639.4721433728,925767.8461694767,971187.3162961928,958480.6814918804
820647.397345608,0,0,0,0,1,0,0,1,0,67.3,42.7,61,21,5.7,905034.015521566,838704.0248768216,810227.3329307472,713514.6887816192,871665.3630563507,938938.347986744,881062.7656531008,908115.3911057676,932123.2955196848,962252.509024086
857522.992148242,0,0,0,0,0,1,0,0,0,63.6,40,72,25,2.6,820647.397345608,905034.015521566,838704.0248768216,810227.3329307472,713514.6887816192,871665.3630563507,938938.347986744,996725.8098009127,926639.4762992864,967333.277854902
862983.9209790316,0,0,0,0,0,0,1,0,0,63.8,39.6,83,31,2.2,857522.992148242,820647.397345608,905034.015521566,838704.0248768216,810227.3329307472,713514.6887816192,871665.3630563507,1001617.0222681055,977430.483049006,1008555.3536961952
920433.6373386784,1,0,0,0,0,0,0,0,0.03,67.1,39,91,34,2.8,862983.9209790316,857522.992148242,820647.397345608,905034.015521566,838704.0248768216,810227.3329307472,713514.6887816192,1015683.1666827132,884886.1339645236,964854.8321407884
889651.0004576992,0,1,0,0,0,0,0,0,0,73.8,37.9,93,22,2.2,920433.6373386784,862983.9209790316,857522.992148242,820647.397345608,905034.015521566,838704.0248768216,810227.3329307472,977599.16876328,1006199.5136963588,1006841.0430469636
890221.5396784388,0,0,1,0,0,0,0,0,0,75.6,42.9,64,14,2.9,889651.0004576992,920433.6373386784,862983.9209790316,857522.992148242,820647.397345608,905034.015521566,838704.0248768216,947615.37655757,995881.7827879844,967511.3890237208
901732.862275042,0,0,0,1,0,0,0,0,0,76.1,41.5,67,15,3,890221.5396784388,889651.0004576992,920433.6373386784,862983.9209790316,857522.992148242,820647.397345608,905034.015521566,927639.4721433728,925767.8461694767,971187.3162961928
891506.7677302976,0,0,0,0,1,0,0,0,0,75,42.3,62,9,3.3,901732.862275042,890221.5396784388,889651.0004576992,920433.6373386784,862983.9209790316,857522.992148242,820647.397345608,881062.7656531008,908115.3911057676,932123.2955196848
941733.7433112252,0,0,0,0,0,1,0,0,0,71.7,38.4,82,10,4.8,891506.7677302976,901732.862275042,890221.5396784388,889651.0004576992,920433.6373386784,862983.9209790316,857522.992148242,938938.347986744,996725.8098009127,926639.4762992864
984996.5796718572,0,0,0,0,0,0,1,0,0,69.6,36.3,51,15,2.7,941733.7433112252,891506.7677302976,901732.862275042,890221.5396784388,889651.0004576992,920433.6373386784,862983.9209790316,871665.3630563507,1001617.0222681055,977430.483049006
1023875.9812275987,1,0,0,0,0,0,0,0,0,71.4,40.5,55,15,3.9,984996.5796718572,941733.7433112252,891506.7677302976,901732.862275042,890221.5396784388,889651.0004576992,920433.6373386784,713514.6887816192,1015683.1666827132,884886.1339645236
947099.3703238396,0,1,0,0,0,0,0,0,0,72.1,38.9,55,11,2.5,1023875.9812275987,984996.5796718572,941733.7433112252,891506.7677302976,901732.862275042,890221.5396784388,889651.0004576992,810227.3329307472,977599.16876328,1006199.5136963588
910414.8279887248,0,0,1,0,0,0,0,0,0,78,42.4,51,12,2.7,947099.3703238396,1023875.9812275987,984996.5796718572,941733.7433112252,891506.7677302976,901732.862275042,890221.5396784388,838704.0248768216,947615.37655757,995881.7827879844
948541.09084322,0,0,0,1,0,0,0,0,0.01,87.1,47.8,53,6,3.5,910414.8279887248,947099.3703238396,1023875.9812275987,984996.5796718572,941733.7433112252,891506.7677302976,901732.862275042,905034.015521566,927639.4721433728,925767.8461694767
996564.7542165084,0,0,0,0,1,0,0,0,0,86.4,49.7,36,9,3.4,948541.09084322,910414.8279887248,947099.3703238396,1023875.9812275987,984996.5796718572,941733.7433112252,891506.7677302976,820647.397345608,881062.7656531008,908115.3911057676
1001704.2451252424,0,0,0,0,0,1,0,0,0,86.1,49.2,37,12,4.1,996564.7542165084,948541.09084322,910414.8279887248,947099.3703238396,1023875.9812275987,984996.5796718572,941733.7433112252,857522.992148242,938938.347986744,996725.8098009127
1003512.8851251168,0,0,0,0,0,0,1,0,0,82.9,48.4,40,11,3.1,1001704.2451252424,996564.7542165084,948541.09084322,910414.8279887248,947099.3703238396,1023875.9812275987,984996.5796718572,862983.9209790316,871665.3630563507,1001617.0222681055
996903.2477229784,1,0,0,0,0,0,0,1,0,78.9,45.5,43,13,4.9,1003512.8851251168,1001704.2451252424,996564.7542165084,948541.09084322,910414.8279887248,947099.3703238396,1023875.9812275987,920433.6373386784,713514.6887816192,1015683.1666827132
877650.3022767144,0,1,0,0,0,0,0,0,0,67.7,46.1,46,16,5.6,996903.2477229784,1003512.8851251168,1001704.2451252424,996564.7542165084,948541.09084322,910414.8279887248,947099.3703238396,889651.0004576992,810227.3329307472,977599.16876328
957690.3646088184,0,0,1,0,0,0,0,0,0,71.2,45.8,66,30,4.1,877650.3022767144,996903.2477229784,1003512.8851251168,1001704.2451252424,996564.7542165084,948541.09084322,910414.8279887248,890221.5396784388,838704.0248768216,947615.37655757
946998.3085056648,0,0,0,1,0,0,0,0,0,69.5,43.7,76,37,3.2,957690.3646088184,877650.3022767144,996903.2477229784,1003512.8851251168,1001704.2451252424,996564.7542165084,948541.09084322,901732.862275042,905034.015521566,927639.4721433728
856738.3604599847,0,0,0,0,1,0,0,0,0,63,43.2,82,49,4.7,946998.3085056648,957690.3646088184,877650.3022767144,996903.2477229784,1003512.8851251168,1001704.2451252424,996564.7542165084,891506.7677302976,820647.397345608,881062.7656531008
703764.9537173612,0,0,0,0,0,1,0,0,0.41,52.1,42.5,94,69,2.8,856738.3604599847,946998.3085056648,957690.3646088184,877650.3022767144,996903.2477229784,1003512.8851251168,1001704.2451252424,941733.7433112252,857522.992148242,938938.347986744
759328.9059212948,0,0,0,0,0,0,1,0,0.18,53.8,37.8,98,54,2.6,703764.9537173612,856738.3604599847,946998.3085056648,957690.3646088184,877650.3022767144,996903.2477229784,1003512.8851251168,984996.5796718572,862983.9209790316,871665.3630563507
767631.0108557832,1,0,0,0,0,0,0,0,0.78,51.8,36.7,93,43,5,759328.9059212948,703764.9537173612,856738.3604599847,946998.3085056648,957690.3646088184,877650.3022767144,996903.2477229784,1023875.9812275987,920433.6373386784,713514.6887816192
714965.8347555444,0,1,0,0,0,0,0,0,0,53.1,31,85,37,2.5,767631.0108557832,759328.9059212948,703764.9537173612,856738.3604599847,946998.3085056648,957690.3646088184,877650.3022767144,947099.3703238396,889651.0004576992,810227.3329307472
839925.0700715419,0,0,1,0,0,0,0,0,0,58.5,37.8,80,33,2.6,714965.8347555444,767631.0108557832,759328.9059212948,703764.9537173612,856738.3604599847,946998.3085056648,957690.3646088184,910414.8279887248,890221.5396784388,838704.0248768216
792716.25968521,0,0,0,1,0,0,0,0,0.08,65.8,38.3,82,28,4.4,839925.0700715419,714965.8347555444,767631.0108557832,759328.9059212948,703764.9537173612,856738.3604599847,946998.3085056648,948541.09084322,901732.862275042,905034.015521566
679150.9028099796,0,0,0,0,1,0,0,0,1.15,50.2,37.8,95,76,3.8,792716.25968521,839925.0700715419,714965.8347555444,767631.0108557832,759328.9059212948,703764.9537173612,856738.3604599847,996564.7542165084,891506.7677302976,820647.397345608
798542.3126718184,0,0,0,0,0,1,0,0,0,61.2,33.4,98,41,2.3,679150.9028099796,792716.25968521,839925.0700715419,714965.8347555444,767631.0108557832,759328.9059212948,703764.9537173612,1001704.2451252424,941733.7433112252,857522.992148242
791589.2446203532,0,0,0,0,0,0,1,0,0,68.2,38.2,85,21,2.1,798542.3126718184,679150.9028099796,792716.25968521,839925.0700715419,714965.8347555444,767631.0108557832,759328.9059212948,1003512.8851251168,984996.5796718572,862983.9209790316
794494.005139632,1,0,0,0,0,0,0,0,0,65.8,50.5,74,34,2.2,791589.2446203532,798542.3126718184,679150.9028099796,792716.25968521,839925.0700715419,714965.8347555444,767631.0108557832,996903.2477229784,1023875.9812275987,920433.6373386784
834701.423318658,0,1,0,0,0,0,0,0,0,75.3,51.3,77,34,2.6,794494.005139632,791589.2446203532,798542.3126718184,679150.9028099796,792716.25968521,839925.0700715419,714965.8347555444,877650.3022767144,947099.3703238396,889651.0004576992
884513.828510004,0,0,1,0,0,0,0,0,0,69.7,44.6,89,36,2.7,834701.423318658,794494.005139632,791589.2446203532,798542.3126718184,679150.9028099796,792716.25968521,839925.0700715419,957690.3646088184,910414.8279887248,890221.5396784388
