Consumption,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Holiday,Precip (in),Max Air Temp (F),Min Air Temp (F),Max Rel Hum (%),Min Rel Hum (%),Avg Wind Speed (mph),Consumption_t1,Consumption_t2,Consumption_t3,Consumption_t4,Consumption_t5,Consumption_t6,Consumption_t7,Consumption_t14,Consumption_t21,Consumption_t28
1127753.4669346707,0,0,0,0,1,0,0,0,0,80.2,47.7,76,13,2.6,1092199.7547293475,1102554.140183174,1214857.0097857649,1076816.8892758703,1070752.4321334343,1001116.425904504,900306.5516257904,1205458.3355007032,1377109.0284757959,1247255.1396536448
1132318.9027785095,0,0,0,0,0,1,0,0,0.02,82.2,47.6,61,14,2.7,1127753.4669346707,1092199.7547293475,1102554.140183174,1214857.0097857649,1076816.8892758703,1070752.4321334343,1001116.425904504,852725.8098109128,1329447.4222453395,1217706.7136816708
1149460.1391409556,0,0,0,0,0,0,1,0,0,78.7,48,74,18,2.9,1132318.9027785095,1127753.4669346707,1092199.7547293475,1102554.140183174,1214857.0097857649,1076816.8892758703,1070752.4321334343,817171.9479951999,1333591.7048424543,1140914.1692714193
1096297.433690102,1,0,0,0,0,0,0,0,0.05,66.3,44.2,89,42,2.9,1149460.1391409556,1132318.9027785095,1127753.4669346707,1092199.7547293475,1102554.140183174,1214857.0097857649,1076816.8892758703,849849.9240968268,1319455.3183499295,1099397.4357678087
1108062.2710918824,0,1,0,0,0,0,0,0,0,74.8,44.9,89,16,2.6,1096297.433690102,1149460.1391409556,1132318.9027785095,1127753.4669346707,1092199.7547293475,1102554.140183174,1214857.0097857649,804026.5059181908,1296212.6710788163,1286759.9874431093
1104102.981741508,0,0,1,0,0,0,0,0,0.04,69.1,42.2,83,25,2.9,1108062.2710918824,1096297.433690102,1149460.1391409556,1132318.9027785095,1127753.4669346707,1092199.7547293475,1102554.140183174,840031.8170845216,1341329.7786081508,1321942.6658822244
1063843.499146901,0,0,0,1,0,0,0,1,0,64.9,39.9,87,13,6.3,1104102.981741508,1108062.2710918824,1096297.433690102,1149460.1391409556,1132318.9027785095,1127753.4669346707,1092199.7547293475,901339.1625348096,1316665.0845838897,1319139.7900382632
1075098.8383668987,0,0,0,0,1,0,0,0,0.04,68.3,40.6,44,9,3.9,1063843.499146901,1104102.981741508,1108062.2710918824,1096297.433690102,1149460.1391409556,1132318.9027785095,1127753.4669346707,900306.5516257904,1205458.3355007032,1377109.0284757959
1001877.0451252303,0,0,0,0,0,1,0,0,0,72.7,37.1,50,9,2.5,1075098.8383668987,1063843.499146901,1104102.981741508,1108062.2710918824,1096297.433690102,1149460.1391409556,1132318.9027785095,1001116.425904504,852725.8098109128,1329447.4222453395
1189516.4508264856,0,0,0,0,0,0,1,0,0.04,77.6,38.6,50,7,2.6,1001877.0451252303,1075098.8383668987,1063843.499146901,1104102.981741508,1108062.2710918824,1096297.433690102,1149460.1391409556,1070752.4321334343,817171.9479951999,1333591.7048424543
1072284.517328133,1,0,0,0,0,0,0,0,0,79.1,43.6,42,8,2.9,1189516.4508264856,1001877.0451252303,1075098.8383668987,1063843.499146901,1104102.981741508,1108062.2710918824,1096297.433690102,1076816.8892758703,849849.9240968268,1319455.3183499295
1098977.0305730328,0,1,0,0,0,0,0,0,0,81.8,41.2,45,8,2.8,1072284.517328133,1189516.4508264856,1001877.0451252303,1075098.8383668987,1063843.499146901,1104102.981741508,1108062.2710918824,1214857.0097857649,804026.5059181908,1296212.6710788163
1102651.8357675828,0,0,1,0,0,0,0,0,0,76.6,42.6,41,10,3.5,1098977.0305730328,1072284.517328133,1189516.4508264856,1001877.0451252303,1075098.8383668987,1063843.499146901,1104102.981741508,1102554.140183174,840031.8170845216,1341329.7786081508
1045396.0892780523,0,0,0,1,0,0,0,0,0.04,68.9,36,45,9,3,1102651.8357675828,1098977.0305730328,1072284.517328133,1189516.4508264856,1001877.0451252303,1075098.8383668987,1063843.499146901,1092199.7547293475,901339.1625348096,1316665.0845838897
1056503.8378487097,0,0,0,0,1,0,0,0,0,75.4,36.7,45,5,2.5,1045396.0892780523,1102651.8357675828,1098977.0305730328,1072284.517328133,1189516.4508264856,1001877.0451252303,1075098.8383668987,1127753.4669346707,900306.5516257904,1205458.3355007032
1064198.3749910323,0,0,0,0,0,1,0,0,0.05,75,37.6,42,6,2.7,1056503.8378487097,1045396.0892780523,1102651.8357675828,1098977.0305730328,1072284.517328133,1189516.4508264856,1001877.0451252303,1132318.9027785095,1001116.425904504,852725.8098109128
1114833.9365459576,0,0,0,0,0,0,1,0,0,79,39.5,44,7,2.7,1064198.3749910323,1056503.8378487097,1045396.0892780523,1102651.8357675828,1098977.0305730328,1072284.517328133,1189516.4508264856,1149460.1391409556,1070752.4321334343,817171.9479951999
1195923.74017669,1,0,0,0,0,0,0,0,0.02,74,46.8,43,9,3.7,1114833.9365459576,1064198.3749910323,1056503.8378487097,1045396.0892780523,1102651.8357675828,1098977.0305730328,1072284.517328133,1096297.433690102,1076816.8892758703,849849.9240968268
1069989.4191464745,0,1,0,0,0,0,0,0,0,78.3,48.4,33,9,3.1,1195923.74017669,1114833.9365459576,1064198.3749910323,1056503.8378487097,1045396.0892780523,1102651.8357675828,1098977.0305730328,1108062.2710918824,1214857.0097857649,804026.5059181908
1060199.438887414,0,0,1,0,0,0,0,0,0.01,74.4,44.8,60,12,2.8,1069989.4191464745,1195923.74017669,1114833.9365459576,1064198.3749910323,1056503.8378487097,1045396.0892780523,1102651.8357675828,1104102.981741508,1102554.140183174,840031.8170845216
1012243.0253842508,0,0,0,1,0,0,0,0,0,65.8,39.7,80,32,3.3,1060199.438887414,1069989.4191464745,1195923.74017669,1114833.9365459576,1064198.3749910323,1056503.8378487097,1045396.0892780523,1063843.499146901,1092199.7547293475,901339.1625348096
1016859.4035657484,0,0,0,0,1,0,0,0,0.04,58.5,43.9,86,54,2.1,1012243.0253842508,1060199.438887414,1069989.4191464745,1195923.74017669,1114833.9365459576,1064198.3749910323,1056503.8378487097,1075098.8383668987,1127753.4669346707,900306.5516257904
967428.7292834668,0,0,0,0,0,1,0,0,0,55.9,44.4,85,72,2.8,1016859.4035657484,1012243.0253842508,1060199.438887414,1069989.4191464745,1195923.74017669,1114833.9365459576,1064198.3749910323,1001877.0451252303,1132318.9027785095,1001116.425904504
1050974.1630438988,0,0,0,0,0,0,1,0,0,66.9,37.8,74,15,2.6,967428.7292834668,1016859.4035657484,1012243.0253842508,1060199.438887414,1069989.4191464745,1195923.74017669,1114833.9365459576,1189516.4508264856,1149460.1391409556,1070752.4321334343
1132765.4149862707,1,0,0,0,0,0,0,0,0,64.5,42.4,68,20,4.9,1050974.1630438988,967428.7292834668,1016859.4035657484,1012243.0253842508,1060199.438887414,1069989.4191464745,1195923.74017669,1072284.517328133,1096297.433690102,1076816.8892758703
1058712.685640764,0,1,0,0,0,0,0,0,0,66.1,36.7,66,17,3.5,1132765.4149862707,1050974.1630438988,967428.7292834668,1016859.4035657484,1012243.0253842508,1060199.438887414,1069989.4191464745,1098977.0305730328,1108062.2710918824,1214857.0097857649
1025597.9968118948,0,0,1,0,0,0,0,0,0,74.2,39.1,55,14,2.6,1058712.685640764,1132765.4149862707,1050974.1630438988,967428.7292834668,1016859.4035657484,1012243.0253842508,1060199.438887414,1102651.8357675828,1104102.981741508,1102554.140183174
990498.8009701764,0,0,0,1,0,0,0,0,0,64.7,44.2,81,28,4.1,1025597.9968118948,1058712.685640764,1132765.4149862707,1050974.1630438988,967428.7292834668,1016859.4035657484,1012243.0253842508,1045396.0892780523,1063843.499146901,1092199.7547293475
1033100.5838243607,0,0,0,0,1,0,0,0,0,68.6,40,87,18,3.7,990498.8009701764,1025597.9968118948,1058712.685640764,1132765.4149862707,1050974.1630438988,967428.7292834668,1016859.4035657484,1056503.8378487097,1075098.8383668987,1127753.4669346707
1032623.9251230952,0,0,0,0,0,1,0,0,0.01,71.9,38.1,55,12,2.8,1033100.5838243607,990498.8009701764,1025597.9968118948,1058712.685640764,1132765.4149862707,1050974.1630438988,967428.7292834668,1064198.3749910323,1001877.0451252303,1132318.9027785095
1064700.6170689196,0,0,0,0,0,0,1,0,0,81.3,42,45,9,3.2,1032623.9251230952,1033100.5838243607,990498.8009701764,1025597.9968118948,1058712.685640764,1132765.4149862707,1050974.1630438988,1114833.9365459576,1189516.4508264856,1149460.1391409556
1060722.9256406245,1,0,0,0,0,0,0,0,0,83.5,45.6,48,10,2.6,1064700.6170689196,1032623.9251230952,1033100.5838243607,990498.8009701764,1025597.9968118948,1058712.685640764,1132765.4149862707,1195923.74017669,1072284.517328133,1096297.433690102
1022021.7100588963,0,1,0,0,0,0,0,0,0,72.8,44.2,54,12,2.6,1060722.9256406245,1064700.6170689196,1032623.9251230952,1033100.5838243607,990498.8009701764,1025597.9968118948,1058712.685640764,1069989.4191464745,1098977.0305730328,1108062.2710918824
1013146.2981114608,0,0,1,0,0,0,0,0,0.01,71,41.7,65,9,3,1022021.7100588963,1060722.9256406245,1064700.6170689196,1032623.9251230952,1033100.5838243607,990498.8009701764,1025597.9968118948,1060199.438887414,1102651.8357675828,1104102.981741508
974107.8607115744,0,0,0,1,0,0,0,0,0,59.4,42.2,76,13,3.4,1013146.2981114608,1022021.7100588963,1060722.9256406245,1064700.6170689196,1032623.9251230952,1033100.5838243607,990498.8009701764,1012243.0253842508,1045396.0892780523,1063843.499146901
919884.2679880672,0,0,0,0,1,0,0,1,0,73.6,40.8,87,19,2.4,974107.8607115744,1013146.2981114608,1022021.7100588963,1060722.9256406245,1064700.6170689196,1032623.9251230952,1033100.5838243607,1016859.4035657484,1056503.8378487097,1075098.8383668987
924077.173961802,0,0,0,0,0,1,0,0,0,72.4,45.9,75,24,2.9,919884.2679880672,974107.8607115744,1013146.2981114608,1022021.7100588963,1060722.9256406245,1064700.6170689196,1032623.9251230952,967428.7292834668,1064198.3749910323,1001877.0451252303
923775.9334423424,0,0,0,0,0,0,1,0,0.01,63.1,44.5,82,42,2.7,924077.173961802,919884.2679880672,974107.8607115744,1013146.2981114608,1022021.7100588963,1060722.9256406245,1064700.6170689196,1050974.1630438988,1114833.9365459576,1189516.4508264856
714541.3152750544,1,0,0,0,0,0,0,0,1.21,52.3,39.9,95,62,4.3,923775.9334423424,924077.173961802,919884.2679880672,974107.8607115744,1013146.2981114608,1022021.7100588963,1060722.9256406245,1132765.4149862707,1195923.74017669,1072284.517328133
741203.906442034,0,1,0,0,0,0,0,0,0.01,58.6,35.3,100,23,5,714541.3152750544,923775.9334423424,924077.173961802,919884.2679880672,974107.8607115744,1013146.2981114608,1022021.7100588963,1058712.685640764,1069989.4191464745,1098977.0305730328
733532.3344945147,0,0,1,0,0,0,0,0,0,67.4,37.4,54,13,3.8,741203.906442034,714541.3152750544,923775.9334423424,924077.173961802,919884.2679880672,974107.8607115744,1013146.2981114608,1025597.9968118948,1060199.438887414,1102651.8357675828
759889.7204667104,0,0,0,1,0,0,0,0,0,62.1,38.9,72,21,6.4,733532.3344945147,741203.906442034,714541.3152750544,923775.9334423424,924077.173961802,919884.2679880672,974107.8607115744,990498.8009701764,1012243.0253842508,1045396.0892780523
806481.8368271112,0,0,0,0,1,0,0,1,0,67.3,42.7,61,21,5.7,759889.7204667104,733532.3344945147,741203.906442034,714541.3152750544,923775.9334423424,924077.173961802,919884.2679880672,1033100.5838243607,1016859.4035657484,1056503.8378487097
818391.7215016088,0,0,0,0,0,1,0,0,0,63.6,40,72,25,2.6,806481.8368271112,759889.7204667104,733532.3344945147,741203.906442034,714541.3152750544,923775.9334423424,924077.173961802,1032623.9251230952,967428.7292834668,1064198.3749910323
866442.763576194,0,0,0,0,0,0,1,0,0,63.8,39.6,83,31,2.2,818391.7215016088,806481.8368271112,759889.7204667104,733532.3344945147,741203.906442034,714541.3152750544,923775.9334423424,1064700.6170689196,1050974.1630438988,1114833.9365459576
909029.360975834,1,0,0,0,0,0,0,0,0.03,67.1,39,91,34,2.8,866442.763576194,818391.7215016088,806481.8368271112,759889.7204667104,733532.3344945147,741203.906442034,714541.3152750544,1060722.9256406245,1132765.4149862707,1195923.74017669
903141.070067152,0,1,0,0,0,0,0,0,0,73.8,37.9,93,22,2.2,909029.360975834,866442.763576194,818391.7215016088,806481.8368271112,759889.7204667104,733532.3344945147,741203.906442034,1022021.7100588963,1058712.685640764,1069989.4191464745
925305.475260418,0,0,1,0,0,0,0,0,0,75.6,42.9,64,14,2.9,903141.070067152,909029.360975834,866442.763576194,818391.7215016088,806481.8368271112,759889.7204667104,733532.3344945147,1013146.2981114608,1025597.9968118948,1060199.438887414
913288.020715798,0,0,0,1,0,0,0,0,0,76.1,41.5,67,15,3,925305.475260418,903141.070067152,909029.360975834,866442.763576194,818391.7215016088,806481.8368271112,759889.7204667104,974107.8607115744,990498.8009701764,1012243.0253842508
953237.6601935432,0,0,0,0,1,0,0,0,0,75,42.3,62,9,3.3,913288.020715798,925305.475260418,903141.070067152,909029.360975834,866442.763576194,818391.7215016088,806481.8368271112,919884.2679880672,1033100.5838243607,1016859.4035657484
958849.620712634,0,0,0,0,0,1,0,0,0,71.7,38.4,82,10,4.8,953237.6601935432,913288.020715798,925305.475260418,903141.070067152,909029.360975834,866442.763576194,818391.7215016088,924077.173961802,1032623.9251230952,967428.7292834668
1009382.3251247092,0,0,0,0,0,0,1,0,0,69.6,36.3,51,15,2.7,958849.620712634,953237.6601935432,913288.020715798,925305.475260418,903141.070067152,909029.360975834,866442.763576194,923775.9334423424,1064700.6170689196,1050974.1630438988
1000579.2498006452,1,0,0,0,0,0,0,0,0,71.4,40.5,55,15,3.9,1009382.3251247092,958849.620712634,953237.6601935432,913288.020715798,925305.475260418,903141.070067152,909029.360975834,714541.3152750544,1060722.9256406245,1132765.4149862707
1009258.4477221203,0,1,0,0,0,0,0,0,0,72.1,38.9,55,11,2.5,1000579.2498006452,1009382.3251247092,958849.620712634,953237.6601935432,913288.020715798,925305.475260418,903141.070067152,741203.906442034,1022021.7100588963,1058712.685640764
999753.475255248,0,0,1,0,0,0,0,0,0,78,42.4,51,12,2.7,1009258.4477221203,1000579.2498006452,1009382.3251247092,958849.620712634,953237.6601935432,913288.020715798,925305.475260418,733532.3344945147,1013146.2981114608,1025597.9968118948
1017817.6581111364,0,0,0,1,0,0,0,0,0.01,87.1,47.8,53,6,3.5,999753.475255248,1009258.4477221203,1000579.2498006452,1009382.3251247092,958849.620712634,953237.6601935432,913288.020715798,759889.7204667104,974107.8607115744,990498.8009701764
1071961.1344710127,0,0,0,0,1,0,0,0,0,86.4,49.7,36,9,3.4,1017817.6581111364,999753.475255248,1009258.4477221203,1000579.2498006452,1009382.3251247092,958849.620712634,953237.6601935432,806481.8368271112,919884.2679880672,1033100.5838243607
1029016.3697986704,0,0,0,0,0,1,0,0,0,86.1,49.2,37,12,4.1,1071961.1344710127,1017817.6581111364,999753.475255248,1009258.4477221203,1000579.2498006452,1009382.3251247092,958849.620712634,818391.7215016088,924077.173961802,1032623.9251230952
1100440.2949885156,0,0,0,0,0,0,1,0,0,82.9,48.4,40,11,3.1,1029016.3697986704,1071961.1344710127,1017817.6581111364,999753.475255248,1009258.4477221203,1000579.2498006452,1009382.3251247092,866442.763576194,923775.9334423424,1064700.6170689196
1047455.4762908964,1,0,0,0,0,0,0,1,0,78.9,45.5,43,13,4.9,1100440.2949885156,1029016.3697986704,1071961.1344710127,1017817.6581111364,999753.475255248,1009258.4477221203,1000579.2498006452,909029.360975834,714541.3152750544,1060722.9256406245
1120365.3318702488,0,1,0,0,0,0,0,0,0,67.7,46.1,46,16,5.6,1047455.4762908964,1100440.2949885156,1029016.3697986704,1071961.1344710127,1017817.6581111364,999753.475255248,1009258.4477221203,903141.070067152,741203.906442034,1022021.7100588963
1019875.2497993052,0,0,1,0,0,0,0,0,0,71.2,45.8,66,30,4.1,1120365.3318702488,1047455.4762908964,1100440.2949885156,1029016.3697986704,1071961.1344710127,1017817.6581111364,999753.475255248,925305.475260418,733532.3344945147,1013146.2981114608
958662.4581152444,0,0,0,1,0,0,0,0,0,69.5,43.7,76,37,3.2,1019875.2497993052,1120365.3318702488,1047455.4762908964,1100440.2949885156,1029016.3697986704,1071961.1344710127,1017817.6581111364,913288.020715798,759889.7204667104,974107.8607115744
878222.1131857656,0,0,0,0,1,0,0,0,0,63,43.2,82,49,4.7,958662.4581152444,1019875.2497993052,1120365.3318702488,1047455.4762908964,1100440.2949885156,1029016.3697986704,1071961.1344710127,953237.6601935432,806481.8368271112,919884.2679880672
681836.4841084944,0,0,0,0,0,1,0,0,0.41,52.1,42.5,94,69,2.8,878222.1131857656,958662.4581152444,1019875.2497993052,1120365.3318702488,1047455.4762908964,1100440.2949885156,1029016.3697986704,958849.620712634,818391.7215016088,924077.173961802
654093.9303441872,0,0,0,0,0,0,1,0,0.18,53.8,37.8,98,54,2.6,681836.4841084944,878222.1131857656,958662.4581152444,1019875.2497993052,1120365.3318702488,1047455.4762908964,1100440.2949885156,1009382.3251247092,866442.763576194,923775.9334423424
595813.4274910915,1,0,0,0,0,0,0,0,0.78,51.8,36.7,93,43,5,654093.9303441872,681836.4841084944,878222.1131857656,958662.4581152444,1019875.2497993052,1120365.3318702488,1047455.4762908964,1000579.2498006452,909029.360975834,714541.3152750544
593060.7459328412,0,1,0,0,0,0,0,0,0,53.1,31,85,37,2.5,595813.4274910915,654093.9303441872,681836.4841084944,878222.1131857656,958662.4581152444,1019875.2497993052,1120365.3318702488,1009258.4477221203,903141.070067152,741203.906442034
634941.5563195432,0,0,1,0,0,0,0,0,0,58.5,37.8,80,33,2.6,593060.7459328412,595813.4274910915,654093.9303441872,681836.4841084944,878222.1131857656,958662.4581152444,1019875.2497993052,999753.475255248,925305.475260418,733532.3344945147
586506.5391800496,0,0,0,1,0,0,0,0,0.08,65.8,38.3,82,28,4.4,634941.5563195432,593060.7459328412,595813.4274910915,654093.9303441872,681836.4841084944,878222.1131857656,958662.4581152444,1017817.6581111364,913288.020715798,759889.7204667104
533217.9365863476,0,0,0,0,1,0,0,0,1.15,50.2,37.8,95,76,3.8,586506.5391800496,634941.5563195432,593060.7459328412,595813.4274910915,654093.9303441872,681836.4841084944,878222.1131857656,1071961.1344710127,953237.6601935432,806481.8368271112
594759.4971015544,0,0,0,0,0,1,0,0,0,61.2,33.4,98,41,2.3,533217.9365863476,586506.5391800496,634941.5563195432,593060.7459328412,595813.4274910915,654093.9303441872,681836.4841084944,1029016.3697986704,958849.620712634,818391.7215016088
597297.1137247548,0,0,0,0,0,0,1,0,0,68.2,38.2,85,21,2.1,594759.4971015544,533217.9365863476,586506.5391800496,634941.5563195432,593060.7459328412,595813.4274910915,654093.9303441872,1100440.2949885156,1009382.3251247092,866442.763576194
