Consumption,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Holiday,Precip (in),Max Air Temp (F),Min Air Temp (F),Max Rel Hum (%),Min Rel Hum (%),Avg Wind Speed (mph),Consumption_t1,Consumption_t2,Consumption_t3,Consumption_t4,Consumption_t5,Consumption_t6,Consumption_t7,Consumption_t14,Consumption_t21,Consumption_t28
1643977.0097559649,0,0,1,0,0,0,0,0,0.01,71,41.7,65,9,3,1701094.740661089,1696367.4263757032,1688697.8741684435,1717910.7240365448,1641533.9468989915,1659441.412871774,1652096.664820336,1706153.6663750235,1795496.2035116763,1759331.033644058
1611256.9931348604,0,0,0,1,0,0,0,0,0,59.4,42.2,76,13,3.4,1643977.0097559649,1701094.740661089,1696367.4263757032,1688697.8741684435,1717910.7240365448,1641533.9468989915,1659441.412871774,1654107.8772877287,1780140.5671491064,1791817.8824729708
1597019.2456033817,0,0,0,0,1,0,0,1,0,73.6,40.8,87,19,2.4,1611256.9931348604,1643977.0097559649,1701094.740661089,1696367.4263757032,1688697.8741684435,1717910.7240365448,1641533.9468989915,1633988.7957306844,1740946.2357232568,1729786.8715681876
1601471.501187488,0,0,0,0,0,1,0,0,0,72.4,45.9,75,24,2.9,1597019.2456033817,1611256.9931348604,1643977.0097559649,1701094.740661089,1696367.4263757032,1688697.8741684435,1717910.7240365448,1581538.160929132,1741172.446632332,1731473.2798797588
1574797.9884620677,0,0,0,0,0,0,1,0,0.01,63.1,44.5,82,42,2.7,1601471.501187488,1597019.2456033817,1611256.9931348604,1643977.0097559649,1701094.740661089,1696367.4263757032,1688697.8741684435,1672364.1598838635,1759885.8637738896,1751585.7785796607
1256266.3978348372,1,0,0,0,0,0,0,0,1.21,52.3,39.9,95,62,4.3,1574797.9884620677,1601471.501187488,1597019.2456033817,1611256.9931348604,1643977.0097559649,1701094.740661089,1696367.4263757032,1611433.5333945884,1865323.0377925416,1993509.2196018216
1412995.9230187584,0,1,0,0,0,0,0,0,0.01,58.6,35.3,100,23,5,1256266.3978348372,1574797.9884620677,1601471.501187488,1597019.2456033817,1611256.9931348604,1643977.0097559649,1701094.740661089,1842087.0481837655,1756090.023774153,1773479.68818853
1397345.6289938712,0,0,1,0,0,0,0,0,0,67.4,37.4,54,13,3.8,1412995.9230187584,1256266.3978348372,1574797.9884620677,1601471.501187488,1597019.2456033817,1611256.9931348604,1643977.0097559649,1652096.664820336,1706153.6663750235,1795496.2035116763
1541472.124568278,0,0,0,1,0,0,0,0,0,62.1,38.9,72,21,6.4,1397345.6289938712,1412995.9230187584,1256266.3978348372,1574797.9884620677,1601471.501187488,1597019.2456033817,1611256.9931348604,1659441.412871774,1654107.8772877287,1780140.5671491064
1374722.1443201175,0,0,0,0,1,0,0,1,0,67.3,42.7,61,21,5.7,1541472.124568278,1397345.6289938712,1412995.9230187584,1256266.3978348372,1574797.9884620677,1601471.501187488,1597019.2456033817,1641533.9468989915,1633988.7957306844,1740946.2357232568
1431211.8108097012,0,0,0,0,0,1,0,0,0,63.6,40,72,25,2.6,1374722.1443201175,1541472.124568278,1397345.6289938712,1412995.9230187584,1256266.3978348372,1574797.9884620677,1601471.501187488,1717910.7240365448,1581538.160929132,1741172.446632332
1478510.1630142087,0,0,0,0,0,0,1,0,0,63.8,39.6,83,31,2.2,1431211.8108097012,1374722.1443201175,1541472.124568278,1397345.6289938712,1412995.9230187584,1256266.3978348372,1574797.9884620677,1688697.8741684435,1672364.1598838635,1759885.8637738896
1757407.7172805553,1,0,0,0,0,0,0,0,0.03,67.1,39,91,34,2.8,1478510.1630142087,1431211.8108097012,1374722.1443201175,1541472.124568278,1397345.6289938712,1412995.9230187584,1256266.3978348372,1696367.4263757032,1611433.5333945884,1865323.0377925416
1582096.1328771452,0,1,0,0,0,0,0,0,0,73.8,37.9,93,22,2.2,1757407.7172805553,1478510.1630142087,1431211.8108097012,1374722.1443201175,1541472.124568278,1397345.6289938712,1412995.9230187584,1701094.740661089,1842087.0481837655,1756090.023774153
1546435.075217284,0,0,1,0,0,0,0,0,0,75.6,42.9,64,14,2.9,1582096.1328771452,1757407.7172805553,1478510.1630142087,1431211.8108097012,1374722.1443201175,1541472.124568278,1397345.6289938712,1643977.0097559649,1652096.664820336,1706153.6663750235
1639836.9910549535,0,0,0,1,0,0,0,0,0,76.1,41.5,67,15,3,1546435.075217284,1582096.1328771452,1757407.7172805553,1478510.1630142087,1431211.8108097012,1374722.1443201175,1541472.124568278,1611256.9931348604,1659441.412871774,1654107.8772877287
1635972.405081196,0,0,0,0,1,0,0,0,0,75,42.3,62,9,3.3,1639836.9910549535,1546435.075217284,1582096.1328771452,1757407.7172805553,1478510.1630142087,1431211.8108097012,1374722.1443201175,1597019.2456033817,1641533.9468989915,1633988.7957306844
1644503.7879377464,0,0,0,0,0,1,0,0,0,71.7,38.4,82,10,4.8,1635972.405081196,1639836.9910549535,1546435.075217284,1582096.1328771452,1757407.7172805553,1478510.1630142087,1431211.8108097012,1601471.501187488,1717910.7240365448,1581538.160929132
1683594.514168798,0,0,0,0,0,0,1,0,0,69.6,36.3,51,15,2.7,1644503.7879377464,1635972.405081196,1639836.9910549535,1546435.075217284,1582096.1328771452,1757407.7172805553,1478510.1630142087,1574797.9884620677,1688697.8741684435,1672364.1598838635
1838851.499093081,1,0,0,0,0,0,0,0,0,71.4,40.5,55,15,3.9,1683594.514168798,1644503.7879377464,1635972.405081196,1639836.9910549535,1546435.075217284,1582096.1328771452,1757407.7172805553,1256266.3978348372,1696367.4263757032,1611433.5333945884
1615619.5572904015,0,1,0,0,0,0,0,0,0,72.1,38.9,55,11,2.5,1838851.499093081,1683594.514168798,1644503.7879377464,1635972.405081196,1639836.9910549535,1546435.075217284,1582096.1328771452,1412995.9230187584,1701094.740661089,1842087.0481837655
1629538.410276448,0,0,1,0,0,0,0,0,0,78,42.4,51,12,2.7,1615619.5572904015,1838851.499093081,1683594.514168798,1644503.7879377464,1635972.405081196,1639836.9910549535,1546435.075217284,1397345.6289938712,1643977.0097559649,1652096.664820336
1740010.4227363088,0,0,0,1,0,0,0,0,0.01,87.1,47.8,53,6,3.5,1629538.410276448,1615619.5572904015,1838851.499093081,1683594.514168798,1644503.7879377464,1635972.405081196,1639836.9910549535,1541472.124568278,1611256.9931348604,1659441.412871774
1657148.7832615436,0,0,0,0,1,0,0,0,0,86.4,49.7,36,9,3.4,1740010.4227363088,1629538.410276448,1615619.5572904015,1838851.499093081,1683594.514168798,1644503.7879377464,1635972.405081196,1374722.1443201175,1597019.2456033817,1641533.9468989915
1731370.8715680775,0,0,0,0,0,1,0,0,0,86.1,49.2,37,12,4.1,1657148.7832615436,1740010.4227363088,1629538.410276448,1615619.5572904015,1838851.499093081,1683594.514168798,1644503.7879377464,1431211.8108097012,1601471.501187488,1717910.7240365448
1751642.4061121244,0,0,0,0,0,0,1,0,0,82.9,48.4,40,11,3.1,1731370.8715680775,1657148.7832615436,1740010.4227363088,1629538.410276448,1615619.5572904015,1838851.499093081,1683594.514168798,1478510.1630142087,1574797.9884620677,1688697.8741684435
1690021.1780644555,1,0,0,0,0,0,0,1,0,78.9,45.5,43,13,4.9,1751642.4061121244,1731370.8715680775,1657148.7832615436,1740010.4227363088,1629538.410276448,1615619.5572904015,1838851.499093081,1757407.7172805553,1256266.3978348372,1696367.4263757032
1645624.818587019,0,1,0,0,0,0,0,0,0,67.7,46.1,46,16,5.6,1690021.1780644555,1751642.4061121244,1731370.8715680775,1657148.7832615436,1740010.4227363088,1629538.410276448,1615619.5572904015,1582096.1328771452,1412995.9230187584,1701094.740661089
1610389.2528751804,0,0,1,0,0,0,0,0,0,71.2,45.8,66,30,4.1,1645624.818587019,1690021.1780644555,1751642.4061121244,1731370.8715680775,1657148.7832615436,1740010.4227363088,1629538.410276448,1546435.075217284,1397345.6289938712,1643977.0097559649
1631245.5396269788,0,0,0,1,0,0,0,0,0,69.5,43.7,76,37,3.2,1610389.2528751804,1645624.818587019,1690021.1780644555,1751642.4061121244,1731370.8715680775,1657148.7832615436,1740010.4227363088,1639836.9910549535,1541472.124568278,1611256.9931348604
1489432.768727736,0,0,0,0,1,0,0,0,0,63,43.2,82,49,4.7,1631245.5396269788,1610389.2528751804,1645624.818587019,1690021.1780644555,1751642.4061121244,1731370.8715680775,1657148.7832615436,1635972.405081196,1374722.1443201175,1597019.2456033817
1289122.036274114,0,0,0,0,0,1,0,0,0.41,52.1,42.5,94,69,2.8,1489432.768727736,1631245.5396269788,1610389.2528751804,1645624.818587019,1690021.1780644555,1751642.4061121244,1731370.8715680775,1644503.7879377464,1431211.8108097012,1601471.501187488
1284138.0653653692,0,0,0,0,0,0,1,0,0.18,53.8,37.8,98,54,2.6,1289122.036274114,1489432.768727736,1631245.5396269788,1610389.2528751804,1645624.818587019,1690021.1780644555,1751642.4061121244,1683594.514168798,1478510.1630142087,1574797.9884620677
1479899.145871255,1,0,0,0,0,0,0,0,0.78,51.8,36.7,93,43,5,1284138.0653653692,1289122.036274114,1489432.768727736,1631245.5396269788,1610389.2528751804,1645624.818587019,1690021.1780644555,1838851.499093081,1757407.7172805553,1256266.3978348372
1203228.093422936,0,1,0,0,0,0,0,0,0,53.1,31,85,37,2.5,1479899.145871255,1284138.0653653692,1289122.036274114,1489432.768727736,1631245.5396269788,1610389.2528751804,1645624.818587019,1615619.5572904015,1582096.1328771452,1412995.9230187584
1352008.5941918248,0,0,1,0,0,0,0,0,0,58.5,37.8,80,33,2.6,1203228.093422936,1479899.145871255,1284138.0653653692,1289122.036274114,1489432.768727736,1631245.5396269788,1610389.2528751804,1629538.410276448,1546435.075217284,1397345.6289938712
1321251.7651030517,0,0,0,1,0,0,0,0,0.08,65.8,38.3,82,28,4.4,1352008.5941918248,1203228.093422936,1479899.145871255,1284138.0653653692,1289122.036274114,1489432.768727736,1631245.5396269788,1740010.4227363088,1639836.9910549535,1541472.124568278
