Consumption,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Holiday,Precip (in),Max Air Temp (F),Min Air Temp (F),Max Rel Hum (%),Min Rel Hum (%),Avg Wind Speed (mph),Consumption_t1,Consumption_t2,Consumption_t3,Consumption_t4,Consumption_t5,Consumption_t6,Consumption_t7,Consumption_t14,Consumption_t21,Consumption_t28
11653.6768823076,0,0,0,0,0,1,0,0,0,72.7,37.1,50,9,2.5,12564.654544582,10657.570908350799,12659.283116003999,14666.5309080724,14471.5137652288,18721.9449337648,17424.448829958797,13464.561038026,17479.2062325524,20857.0348037464
15184.1080508936,0,0,0,0,0,0,1,0,0.04,77.6,38.6,50,7,2.6,11653.6768823076,12564.654544582,10657.570908350799,12659.283116003999,14666.5309080724,14471.5137652288,18721.9449337648,16082.5184404416,10442.5059733008,22126.8529854764
8811.677921466,1,0,0,0,0,0,0,0,0,79.1,43.6,42,8,2.9,15184.1080508936,11653.6768823076,12564.654544582,10657.570908350799,12659.283116003999,14666.5309080724,14471.5137652288,11584.706492702,9509.7599993396,22089.7496088556
16371.3412975644,0,1,0,0,0,0,0,0,0,81.8,41.2,45,8,2.8,8811.677921466,15184.1080508936,11653.6768823076,12564.654544582,10657.570908350799,12659.283116003999,14666.5309080724,18472.245193522398,16447.6425962604,17031.9459728432
11513.7911680316,0,0,1,0,0,0,0,0,0,76.6,42.6,41,10,3.5,16371.3412975644,8811.677921466,15184.1080508936,11653.6768823076,12564.654544582,10657.570908350799,12659.283116003999,16858.846752076,11578.7968823128,15476.371946977199
13656.3615574932,0,0,0,1,0,0,0,0,0.04,68.9,36,45,9,3,11513.7911680316,16371.3412975644,8811.677921466,15184.1080508936,11653.6768823076,12564.654544582,10657.570908350799,16010.3314274596,12529.3464926364,17207.9625962076
9686.7490902364,0,0,0,0,1,0,0,0,0,75.4,36.7,45,5,2.5,13656.3615574932,11513.7911680316,16371.3412975644,8811.677921466,15184.1080508936,11653.6768823076,12564.654544582,16231.0067521196,11457.537661542,16121.9407781012
13609.683115938,0,0,0,0,0,1,0,0,0.05,75,37.6,42,6,2.7,9686.7490902364,13656.3615574932,11513.7911680316,16371.3412975644,8811.677921466,15184.1080508936,11653.6768823076,17424.448829958797,13464.561038026,17479.2062325524
15097.6332457048,0,0,0,0,0,0,1,0,0,79,39.5,44,7,2.7,13609.683115938,9686.7490902364,13656.3615574932,11513.7911680316,16371.3412975644,8811.677921466,15184.1080508936,18721.9449337648,16082.5184404416,10442.5059733008
10534.1423369308,1,0,0,0,0,0,0,0,0.02,74,46.8,43,9,3.7,15097.6332457048,13609.683115938,9686.7490902364,13656.3615574932,11513.7911680316,16371.3412975644,8811.677921466,14471.5137652288,11584.706492702,9509.7599993396
17708.932985783198,0,1,0,0,0,0,0,0,0,78.3,48.4,33,9,3.1,10534.1423369308,15097.6332457048,13609.683115938,9686.7490902364,13656.3615574932,11513.7911680316,16371.3412975644,14666.5309080724,18472.245193522398,16447.6425962604
13608.7854536004,0,0,1,0,0,0,0,0,0.01,74.4,44.8,60,12,2.8,17708.932985783198,10534.1423369308,15097.6332457048,13609.683115938,9686.7490902364,13656.3615574932,11513.7911680316,12659.283116003999,16858.846752076,11578.7968823128
11521.87012907,0,0,0,1,0,0,0,0,0,65.8,39.7,80,32,3.3,13608.7854536004,17708.932985783198,10534.1423369308,15097.6332457048,13609.683115938,9686.7490902364,13656.3615574932,10657.570908350799,16010.3314274596,12529.3464926364
11650.3106485416,0,0,0,0,1,0,0,0,0.04,58.5,43.9,86,54,2.1,11521.87012907,13608.7854536004,17708.932985783198,10534.1423369308,15097.6332457048,13609.683115938,9686.7490902364,12564.654544582,16231.0067521196,11457.537661542
11183.750648574,0,0,0,0,0,1,0,0,0,55.9,44.4,85,72,2.8,11650.3106485416,11521.87012907,13608.7854536004,17708.932985783198,10534.1423369308,15097.6332457048,13609.683115938,11653.6768823076,17424.448829958797,13464.561038026
14891.3953236412,0,0,0,0,0,0,1,0,0,66.9,37.8,74,15,2.6,11183.750648574,11650.3106485416,11521.87012907,13608.7854536004,17708.932985783198,10534.1423369308,15097.6332457048,15184.1080508936,18721.9449337648,16082.5184404416
8850.950648736,1,0,0,0,0,0,0,0,0,64.5,42.4,68,20,4.9,14891.3953236412,11183.750648574,11650.3106485416,11521.87012907,13608.7854536004,17708.932985783198,10534.1423369308,8811.677921466,14471.5137652288,11584.706492702
12376.6690900496,0,1,0,0,0,0,0,0,0,66.1,36.7,66,17,3.5,8850.950648736,14891.3953236412,11183.750648574,11650.3106485416,11521.87012907,13608.7854536004,17708.932985783198,16371.3412975644,14666.5309080724,18472.245193522398
14512.8810379532,0,0,1,0,0,0,0,0,0,74.2,39.1,55,14,2.6,12376.6690900496,8850.950648736,14891.3953236412,11183.750648574,11650.3106485416,11521.87012907,13608.7854536004,11513.7911680316,12659.283116003999,16858.846752076
9979.9106486576,0,0,0,1,0,0,0,0,0,64.7,44.2,81,28,4.1,14512.8810379532,12376.6690900496,8850.950648736,14891.3953236412,11183.750648574,11650.3106485416,11521.87012907,13656.3615574932,10657.570908350799,16010.3314274596
11853.930388787201,0,0,0,0,1,0,0,0,0,68.6,40,87,18,3.7,9979.9106486576,14512.8810379532,12376.6690900496,8850.950648736,14891.3953236412,11183.750648574,11650.3106485416,9686.7490902364,12564.654544582,16231.0067521196
12036.7542848784,0,0,0,0,0,1,0,0,0.01,71.9,38.1,55,12,2.8,11853.930388787201,9979.9106486576,14512.8810379532,12376.6690900496,8850.950648736,14891.3953236412,11183.750648574,13609.683115938,11653.6768823076,17424.448829958797
15252.6296093304,0,0,0,0,0,0,1,0,0,81.3,42,45,9,3.2,12036.7542848784,11853.930388787201,9979.9106486576,14512.8810379532,12376.6690900496,8850.950648736,14891.3953236412,15097.6332457048,15184.1080508936,18721.9449337648
11968.6067524156,1,0,0,0,0,0,0,0,0,83.5,45.6,48,10,2.6,15252.6296093304,12036.7542848784,11853.930388787201,9979.9106486576,14512.8810379532,12376.6690900496,8850.950648736,10534.1423369308,8811.677921466,14471.5137652288
14564.197401586,0,1,0,0,0,0,0,0,0,72.8,44.2,54,12,2.6,11968.6067524156,15252.6296093304,12036.7542848784,11853.930388787201,9979.9106486576,14512.8810379532,12376.6690900496,17708.932985783198,16371.3412975644,14666.5309080724
11774.9361030784,0,0,1,0,0,0,0,0,0.01,71,41.7,65,9,3,14564.197401586,11968.6067524156,15252.6296093304,12036.7542848784,11853.930388787201,9979.9106486576,14512.8810379532,13608.7854536004,11513.7911680316,12659.283116003999
10669.838960298,0,0,0,1,0,0,0,0,0,59.4,42.2,76,13,3.4,11774.9361030784,14564.197401586,11968.6067524156,15252.6296093304,12036.7542848784,11853.930388787201,9979.9106486576,11521.87012907,13656.3615574932,10657.570908350799
10909.4399992424,0,0,0,0,1,0,0,1,0,73.6,40.8,87,19,2.4,10669.838960298,11774.9361030784,14564.197401586,11968.6067524156,15252.6296093304,12036.7542848784,11853.930388787201,11650.3106485416,9686.7490902364,12564.654544582
10655.4763628964,0,0,0,0,0,1,0,0,0,72.4,45.9,75,24,2.9,10909.4399992424,10669.838960298,11774.9361030784,14564.197401586,11968.6067524156,15252.6296093304,12036.7542848784,11183.750648574,13609.683115938,11653.6768823076
9336.2119474036,0,0,0,0,0,0,1,0,0.01,63.1,44.5,82,42,2.7,10655.4763628964,10909.4399992424,10669.838960298,11774.9361030784,14564.197401586,11968.6067524156,15252.6296093304,14891.3953236412,15097.6332457048,15184.1080508936
5551.3683113028,1,0,0,0,0,0,0,0,1.21,52.3,39.9,95,62,4.3,9336.2119474036,10655.4763628964,10909.4399992424,10669.838960298,11774.9361030784,14564.197401586,11968.6067524156,8850.950648736,10534.1423369308,8811.677921466
6993.5376618519995,0,1,0,0,0,0,0,0,0.01,58.6,35.3,100,23,5,5551.3683113028,9336.2119474036,10655.4763628964,10909.4399992424,10669.838960298,11774.9361030784,14564.197401586,12376.6690900496,17708.932985783198,16371.3412975644
9505.720518820399,0,0,1,0,0,0,0,0,0,67.4,37.4,54,13,3.8,6993.5376618519995,5551.3683113028,9336.2119474036,10655.4763628964,10909.4399992424,10669.838960298,11774.9361030784,14512.8810379532,13608.7854536004,11513.7911680316
6289.1719476152,0,0,0,1,0,0,0,0,0,62.1,38.9,72,21,6.4,9505.720518820399,6993.5376618519995,5551.3683113028,9336.2119474036,10655.4763628964,10909.4399992424,10669.838960298,9979.9106486576,11521.87012907,13656.3615574932
8364.1932461724,0,0,0,0,1,0,0,1,0,67.3,42.7,61,21,5.7,6289.1719476152,9505.720518820399,6993.5376618519995,5551.3683113028,9336.2119474036,10655.4763628964,10909.4399992424,11853.930388787201,11650.3106485416,9686.7490902364
6909.830648870799,0,0,0,0,0,1,0,0,0,63.6,40,72,25,2.6,8364.1932461724,6289.1719476152,9505.720518820399,6993.5376618519995,5551.3683113028,9336.2119474036,10655.4763628964,12036.7542848784,11183.750648574,13609.683115938
10075.6612980016,0,0,0,0,0,0,1,0,0,63.8,39.6,83,31,2.2,6909.830648870799,8364.1932461724,6289.1719476152,9505.720518820399,6993.5376618519995,5551.3683113028,9336.2119474036,15252.6296093304,14891.3953236412,15097.6332457048
6224.9890904768,1,0,0,0,0,0,0,0,0.03,67.1,39,91,34,2.8,10075.6612980016,6909.830648870799,8364.1932461724,6289.1719476152,9505.720518820399,6993.5376618519995,5551.3683113028,11968.6067524156,8850.950648736,10534.1423369308
8612.1724669344,0,1,0,0,0,0,0,0,0,73.8,37.9,93,22,2.2,6224.9890904768,10075.6612980016,6909.830648870799,8364.1932461724,6289.1719476152,9505.720518820399,6993.5376618519995,14564.197401586,12376.6690900496,17708.932985783198
8691.6903890068,0,0,1,0,0,0,0,0,0,75.6,42.9,64,14,2.9,8612.1724669344,6224.9890904768,10075.6612980016,6909.830648870799,8364.1932461724,6289.1719476152,9505.720518820399,11774.9361030784,14512.8810379532,13608.7854536004
7966.0799994468,0,0,0,1,0,0,0,0,0,76.1,41.5,67,15,3,8691.6903890068,8612.1724669344,6224.9890904768,10075.6612980016,6909.830648870799,8364.1932461724,6289.1719476152,10669.838960298,9979.9106486576,11521.87012907
10300.5257135704,0,0,0,0,1,0,0,0,0,75,42.3,62,9,3.3,7966.0799994468,8691.6903890068,8612.1724669344,6224.9890904768,10075.6612980016,6909.830648870799,8364.1932461724,10909.4399992424,11853.930388787201,11650.3106485416
8255.501298128,0,0,0,0,0,1,0,0,0,71.7,38.4,82,10,4.8,10300.5257135704,7966.0799994468,8691.6903890068,8612.1724669344,6224.9890904768,10075.6612980016,6909.830648870799,10655.4763628964,12036.7542848784,11183.750648574
16157.6228560208,0,0,0,0,0,0,1,0,0,69.6,36.3,51,15,2.7,8255.501298128,10300.5257135704,7966.0799994468,8691.6903890068,8612.1724669344,6224.9890904768,10075.6612980016,9336.2119474036,15252.6296093304,14891.3953236412
7212.716882616,1,0,0,0,0,0,0,0,0,71.4,40.5,55,15,3.9,16157.6228560208,8255.501298128,10300.5257135704,7966.0799994468,8691.6903890068,8612.1724669344,6224.9890904768,5551.3683113028,11968.6067524156,8850.950648736
12748.3761030108,0,1,0,0,0,0,0,0,0,72.1,38.9,55,11,2.5,7212.716882616,16157.6228560208,8255.501298128,10300.5257135704,7966.0799994468,8691.6903890068,8612.1724669344,6993.5376618519995,14564.197401586,12376.6690900496
12214.1174017492,0,0,1,0,0,0,0,0,0,78,42.4,51,12,2.7,12748.3761030108,7212.716882616,16157.6228560208,8255.501298128,10300.5257135704,7966.0799994468,8691.6903890068,9505.720518820399,11774.9361030784,14512.8810379532
13083.2789601304,0,0,0,1,0,0,0,0,0.01,87.1,47.8,53,6,3.5,12214.1174017492,12748.3761030108,7212.716882616,16157.6228560208,8255.501298128,10300.5257135704,7966.0799994468,6289.1719476152,10669.838960298,9979.9106486576
14278.3667522552,0,0,0,0,1,0,0,0,0,86.4,49.7,36,9,3.4,13083.2789601304,12214.1174017492,12748.3761030108,7212.716882616,16157.6228560208,8255.501298128,10300.5257135704,8364.1932461724,10909.4399992424,11853.930388787201
14248.893505504,0,0,0,0,0,1,0,0,0,86.1,49.2,37,12,4.1,14278.3667522552,13083.2789601304,12214.1174017492,12748.3761030108,7212.716882616,16157.6228560208,8255.501298128,6909.830648870799,10655.4763628964,12036.7542848784
12182.1755835696,0,0,0,0,0,0,1,0,0,82.9,48.4,40,11,3.1,14248.893505504,14278.3667522552,13083.2789601304,12214.1174017492,12748.3761030108,7212.716882616,16157.6228560208,10075.6612980016,9336.2119474036,15252.6296093304
10218.4644148748,1,0,0,0,0,0,0,1,0,78.9,45.5,43,13,4.9,12182.1755835696,14248.893505504,14278.3667522552,13083.2789601304,12214.1174017492,12748.3761030108,7212.716882616,6224.9890904768,5551.3683113028,11968.6067524156
8809.8825967908,0,1,0,0,0,0,0,0,0,67.7,46.1,46,16,5.6,10218.4644148748,12182.1755835696,14248.893505504,14278.3667522552,13083.2789601304,12214.1174017492,12748.3761030108,8612.1724669344,6993.5376618519995,14564.197401586
10379.445194084401,0,0,1,0,0,0,0,0,0,71.2,45.8,66,30,4.1,8809.8825967908,10218.4644148748,12182.1755835696,14248.893505504,14278.3667522552,13083.2789601304,12214.1174017492,8691.6903890068,9505.720518820399,11774.9361030784
8289.3880513724,0,0,0,1,0,0,0,0,0,69.5,43.7,76,37,3.2,10379.445194084401,8809.8825967908,10218.4644148748,12182.1755835696,14248.893505504,14278.3667522552,13083.2789601304,7966.0799994468,6289.1719476152,10669.838960298
8266.422856568799,0,0,0,0,1,0,0,0,0,63,43.2,82,49,4.7,8289.3880513724,10379.445194084401,8809.8825967908,10218.4644148748,12182.1755835696,14248.893505504,14278.3667522552,10300.5257135704,8364.1932461724,10909.4399992424
5163.652986654401,0,0,0,0,0,1,0,0,0.41,52.1,42.5,94,69,2.8,8266.422856568799,8289.3880513724,10379.445194084401,8809.8825967908,10218.4644148748,12182.1755835696,14248.893505504,8255.501298128,6909.830648870799,10655.4763628964
7460.1724670144,0,0,0,0,0,0,1,0,0.18,53.8,37.8,98,54,2.6,5163.652986654401,8266.422856568799,8289.3880513724,10379.445194084401,8809.8825967908,10218.4644148748,12182.1755835696,16157.6228560208,10075.6612980016,9336.2119474036
5014.3418178336,1,0,0,0,0,0,0,0,0.78,51.8,36.7,93,43,5,7460.1724670144,5163.652986654401,8266.422856568799,8289.3880513724,10379.445194084401,8809.8825967908,10218.4644148748,7212.716882616,6224.9890904768,5551.3683113028
8083.9729864516,0,1,0,0,0,0,0,0,0,53.1,31,85,37,2.5,5014.3418178336,7460.1724670144,5163.652986654401,8266.422856568799,8289.3880513724,10379.445194084401,8809.8825967908,12748.3761030108,8612.1724669344,6993.5376618519995
9092.421817550401,0,0,1,0,0,0,0,0,0,58.5,37.8,80,33,2.6,8083.9729864516,5014.3418178336,7460.1724670144,5163.652986654401,8266.422856568799,8289.3880513724,10379.445194084401,12214.1174017492,8691.6903890068,9505.720518820399
6933.9927267912,0,0,0,1,0,0,0,0,0.08,65.8,38.3,82,28,4.4,9092.421817550401,8083.9729864516,5014.3418178336,7460.1724670144,5163.652986654401,8266.422856568799,8289.3880513724,13083.2789601304,7966.0799994468,6289.1719476152
4529.080519166,0,0,0,0,1,0,0,0,1.15,50.2,37.8,95,76,3.8,6933.9927267912,9092.421817550401,8083.9729864516,5014.3418178336,7460.1724670144,5163.652986654401,8266.422856568799,14278.3667522552,10300.5257135704,8364.1932461724
6998.0259735399995,0,0,0,0,0,1,0,0,0,61.2,33.4,98,41,2.3,4529.080519166,6933.9927267912,9092.421817550401,8083.9729864516,5014.3418178336,7460.1724670144,5163.652986654401,14248.893505504,8255.501298128,6909.830648870799
7180.7750644364,0,0,0,0,0,0,1,0,0,68.2,38.2,85,21,2.1,6998.0259735399995,4529.080519166,6933.9927267912,9092.421817550401,8083.9729864516,5014.3418178336,7460.1724670144,12182.1755835696,16157.6228560208,10075.6612980016
6320.8145450156,1,0,0,0,0,0,0,0,0,65.8,50.5,74,34,2.2,7180.7750644364,6998.0259735399995,4529.080519166,6933.9927267912,9092.421817550401,8083.9729864516,5014.3418178336,10218.4644148748,7212.716882616,6224.9890904768
4841.0929866768,0,1,0,0,0,0,0,0,0,75.3,51.3,77,34,2.6,6320.8145450156,7180.7750644364,6998.0259735399995,4529.080519166,6933.9927267912,9092.421817550401,8083.9729864516,8809.8825967908,12748.3761030108,8612.1724669344
7193.5667527472,0,0,1,0,0,0,0,0,0,69.7,44.6,89,36,2.7,4841.0929866768,6320.8145450156,7180.7750644364,6998.0259735399995,4529.080519166,6933.9927267912,9092.421817550401,10379.445194084401,12214.1174017492,8691.6903890068
6437.5106489036,0,0,0,1,0,0,0,0,0,69.8,40,89,24,2.3,7193.5667527472,4841.0929866768,6320.8145450156,7180.7750644364,6998.0259735399995,4529.080519166,6933.9927267912,8289.3880513724,13083.2789601304,7966.0799994468
7625.5667527172,0,0,0,0,1,0,0,0,0,72.2,39.6,71,23,3,6437.5106489036,7193.5667527472,4841.0929866768,6320.8145450156,7180.7750644364,6998.0259735399995,4529.080519166,8266.422856568799,14278.3667522552,10300.5257135704
10263.9459733132,0,0,0,0,0,1,0,0,0,80.3,41.3,74,13,2.6,7625.5667527172,6437.5106489036,7193.5667527472,4841.0929866768,6320.8145450156,7180.7750644364,6998.0259735399995,5163.652986654401,14248.893505504,8255.501298128
