Consumption,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Holiday,Precip (in),Max Air Temp (F),Min Air Temp (F),Max Rel Hum (%),Min Rel Hum (%),Avg Wind Speed (mph),Consumption_t1,Consumption_t2,Consumption_t3,Consumption_t4,Consumption_t5,Consumption_t6,Consumption_t7,Consumption_t14,Consumption_t21,Consumption_t28
2487535.5925545273,0,0,1,0,0,0,0,0,0.01,71,41.7,65,9,3,2483126.574373015,2586146.4933269,2557422.1961860377,2519450.3312536096,2518880.3156692334,2371190.399835334,2492413.56450224,2612403.1167017,2686584.9598134314,2725258.048641915
2302665.0263335994,0,0,0,1,0,0,0,0,0,59.4,42.2,76,13,3.4,2487535.5925545273,2483126.574373015,2586146.4933269,2557422.1961860377,2519450.3312536096,2518880.3156692334,2371190.399835334,2468598.5078805177,2578219.01280797,2661037.7889061146
2324074.1234749695,0,0,0,0,1,0,0,1,0,73.6,40.8,87,19,2.4,2302665.0263335994,2487535.5925545273,2483126.574373015,2586146.4933269,2557422.1961860377,2519450.3312536096,2518880.3156692334,2524413.2819026154,2580504.760340279,2537920.6315120673
2282367.5343869566,0,0,0,0,0,1,0,0,0,72.4,45.9,75,24,2.9,2324074.1234749695,2302665.0263335994,2487535.5925545273,2483126.574373015,2586146.4933269,2557422.1961860377,2519450.3312536096,2379152.664769846,2617267.4741039597,2445417.0512587507
2237003.7941303668,0,0,0,0,0,0,1,0,0.01,63.1,44.5,82,42,2.7,2282367.5343869566,2324074.1234749695,2302665.0263335994,2487535.5925545273,2483126.574373015,2586146.4933269,2557422.1961860377,2596464.448650859,2718521.2424086165,2822082.825778048
1777962.763512894,1,0,0,0,0,0,0,0,1.21,52.3,39.9,95,62,4.3,2237003.7941303668,2282367.5343869566,2324074.1234749695,2302665.0263335994,2487535.5925545273,2483126.574373015,2586146.4933269,2793215.875130702,2588551.2559241354,2832168.810192932
2013510.6325874457,0,1,0,0,0,0,0,0,0.01,58.6,35.3,100,23,5,1777962.763512894,2237003.7941303668,2282367.5343869566,2324074.1234749695,2302665.0263335994,2487535.5925545273,2483126.574373015,2509503.634111443,2610386.5930654765,2671207.2559183957
1918763.644542077,0,0,1,0,0,0,0,0,0,67.4,37.4,54,13,3.8,2013510.6325874457,1777962.763512894,2237003.7941303668,2282367.5343869566,2324074.1234749695,2302665.0263335994,2487535.5925545273,2492413.56450224,2612403.1167017,2686584.9598134314
2000560.1328480851,0,0,0,1,0,0,0,0,0,62.1,38.9,72,21,6.4,1918763.644542077,2013510.6325874457,1777962.763512894,2237003.7941303668,2282367.5343869566,2324074.1234749695,2302665.0263335994,2371190.399835334,2468598.5078805177,2578219.01280797
1989705.225835852,0,0,0,0,1,0,0,1,0,67.3,42.7,61,21,5.7,2000560.1328480851,1918763.644542077,2013510.6325874457,1777962.763512894,2237003.7941303668,2282367.5343869566,2324074.1234749695,2518880.3156692334,2524413.2819026154,2580504.760340279
2076733.8886869512,0,0,0,0,0,1,0,0,0,63.6,40,72,25,2.6,1989705.225835852,2000560.1328480851,1918763.644542077,2013510.6325874457,1777962.763512894,2237003.7941303668,2282367.5343869566,2519450.3312536096,2379152.664769846,2617267.4741039597
2114475.6528401743,0,0,0,0,0,0,1,0,0,63.8,39.6,83,31,2.2,2076733.8886869512,1989705.225835852,2000560.1328480851,1918763.644542077,2013510.6325874457,1777962.763512894,2237003.7941303668,2557422.1961860377,2596464.448650859,2718521.2424086165
2333983.9416560996,1,0,0,0,0,0,0,0,0.03,67.1,39,91,34,2.8,2114475.6528401743,2076733.8886869512,1989705.225835852,2000560.1328480851,1918763.644542077,2013510.6325874457,1777962.763512894,2586146.4933269,2793215.875130702,2588551.2559241354
2234266.59724744,0,1,0,0,0,0,0,0,0,73.8,37.9,93,22,2.2,2333983.9416560996,2114475.6528401743,2076733.8886869512,1989705.225835852,2000560.1328480851,1918763.644542077,2013510.6325874457,2483126.574373015,2509503.634111443,2610386.5930654765
2270277.518803381,0,0,1,0,0,0,0,0,0,75.6,42.9,64,14,2.9,2234266.59724744,2333983.9416560996,2114475.6528401743,2076733.8886869512,1989705.225835852,2000560.1328480851,1918763.644542077,2487535.5925545273,2492413.56450224,2612403.1167017
2270887.779582559,0,0,0,1,0,0,0,0,0,76.1,41.5,67,15,3,2270277.518803381,2234266.59724744,2333983.9416560996,2114475.6528401743,2076733.8886869512,1989705.225835852,2000560.1328480851,2302665.0263335994,2371190.399835334,2468598.5078805177
2329819.386851194,0,0,0,0,1,0,0,0,0,75,42.3,62,9,3.3,2270887.779582559,2270277.518803381,2234266.59724744,2333983.9416560996,2114475.6528401743,2076733.8886869512,1989705.225835852,2324074.1234749695,2518880.3156692334,2524413.2819026154
2301684.105814187,0,0,0,0,0,1,0,0,0,71.7,38.4,82,10,4.8,2329819.386851194,2270887.779582559,2270277.518803381,2234266.59724744,2333983.9416560996,2114475.6528401743,2076733.8886869512,2282367.5343869566,2519450.3312536096,2379152.664769846
2400731.8689241917,0,0,0,0,0,0,1,0,0,69.6,36.3,51,15,2.7,2301684.105814187,2329819.386851194,2270887.779582559,2270277.518803381,2234266.59724744,2333983.9416560996,2114475.6528401743,2237003.7941303668,2557422.1961860377,2596464.448650859
2390975.925028765,1,0,0,0,0,0,0,0,0,71.4,40.5,55,15,3.9,2400731.8689241917,2301684.105814187,2329819.386851194,2270887.779582559,2270277.518803381,2234266.59724744,2333983.9416560996,1777962.763512894,2586146.4933269,2793215.875130702
2369069.5977575593,0,1,0,0,0,0,0,0,0,72.1,38.9,55,11,2.5,2390975.925028765,2400731.8689241917,2301684.105814187,2329819.386851194,2270887.779582559,2270277.518803381,2234266.59724744,2013510.6325874457,2483126.574373015,2509503.634111443
2450997.5935960254,0,0,1,0,0,0,0,0,0,78,42.4,51,12,2.7,2369069.5977575593,2390975.925028765,2400731.8689241917,2301684.105814187,2329819.386851194,2270887.779582559,2270277.518803381,1918763.644542077,2487535.5925545273,2492413.56450224
2452446.046582938,0,0,0,1,0,0,0,0,0.01,87.1,47.8,53,6,3.5,2450997.5935960254,2369069.5977575593,2390975.925028765,2400731.8689241917,2301684.105814187,2329819.386851194,2270887.779582559,2000560.1328480851,2302665.0263335994,2371190.399835334
2771863.704742574,0,0,0,0,1,0,0,0,0,86.4,49.7,36,9,3.4,2452446.046582938,2450997.5935960254,2369069.5977575593,2390975.925028765,2400731.8689241917,2301684.105814187,2329819.386851194,1989705.225835852,2324074.1234749695,2518880.3156692334
2495774.4122942146,0,0,0,0,0,1,0,0,0,86.1,49.2,37,12,4.1,2771863.704742574,2452446.046582938,2450997.5935960254,2369069.5977575593,2390975.925028765,2400731.8689241917,2301684.105814187,2076733.8886869512,2282367.5343869566,2519450.3312536096
2586502.416443758,0,0,0,0,0,0,1,0,0,82.9,48.4,40,11,3.1,2495774.4122942146,2771863.704742574,2452446.046582938,2450997.5935960254,2369069.5977575593,2390975.925028765,2400731.8689241917,2114475.6528401743,2237003.7941303668,2557422.1961860377
2562854.1754064397,1,0,0,0,0,0,0,1,0,78.9,45.5,43,13,4.9,2586502.416443758,2495774.4122942146,2771863.704742574,2452446.046582938,2450997.5935960254,2369069.5977575593,2390975.925028765,2333983.9416560996,1777962.763512894,2586146.4933269
2311254.981657678,0,1,0,0,0,0,0,0,0,67.7,46.1,46,16,5.6,2562854.1754064397,2586502.416443758,2495774.4122942146,2771863.704742574,2452446.046582938,2450997.5935960254,2369069.5977575593,2234266.59724744,2013510.6325874457,2483126.574373015
2419671.4969748245,0,0,1,0,0,0,0,0,0,71.2,45.8,66,30,4.1,2311254.981657678,2562854.1754064397,2586502.416443758,2495774.4122942146,2771863.704742574,2452446.046582938,2450997.5935960254,2270277.518803381,1918763.644542077,2487535.5925545273
2353211.8689274914,0,0,0,1,0,0,0,0,0,69.5,43.7,76,37,3.2,2419671.4969748245,2311254.981657678,2562854.1754064397,2586502.416443758,2495774.4122942146,2771863.704742574,2452446.046582938,2270887.779582559,2000560.1328480851,2302665.0263335994
2148375.871019638,0,0,0,0,1,0,0,0,0,63,43.2,82,49,4.7,2353211.8689274914,2419671.4969748245,2311254.981657678,2562854.1754064397,2586502.416443758,2495774.4122942146,2771863.704742574,2329819.386851194,1989705.225835852,2324074.1234749695
1712067.241439548,0,0,0,0,0,1,0,0,0.41,52.1,42.5,94,69,2.8,2148375.871019638,2353211.8689274914,2419671.4969748245,2311254.981657678,2562854.1754064397,2586502.416443758,2495774.4122942146,2301684.105814187,2076733.8886869512,2282367.5343869566
1803694.4040305875,0,0,0,0,0,0,1,0,0.18,53.8,37.8,98,54,2.6,1712067.241439548,2148375.871019638,2353211.8689274914,2419671.4969748245,2311254.981657678,2562854.1754064397,2586502.416443758,2400731.8689241917,2114475.6528401743,2237003.7941303668
1889619.615453192,1,0,0,0,0,0,0,0,0.78,51.8,36.7,93,43,5,1803694.4040305875,1712067.241439548,2148375.871019638,2353211.8689274914,2419671.4969748245,2311254.981657678,2562854.1754064397,2390975.925028765,2333983.9416560996,1777962.763512894
1647563.5448206507,0,1,0,0,0,0,0,0,0,53.1,31,85,37,2.5,1889619.615453192,1803694.4040305875,1712067.241439548,2148375.871019638,2353211.8689274914,2419671.4969748245,2311254.981657678,2369069.5977575593,2234266.59724744,2013510.6325874457
1797206.6242907783,0,0,1,0,0,0,0,0,0,58.5,37.8,80,33,2.6,1647563.5448206507,1889619.615453192,1803694.4040305875,1712067.241439548,2148375.871019638,2353211.8689274914,2419671.4969748245,2450997.5935960254,2270277.518803381,1918763.644542077
1685258.7053375135,0,0,0,1,0,0,0,0,0.08,65.8,38.3,82,28,4.4,1797206.6242907783,1647563.5448206507,1889619.615453192,1803694.4040305875,1712067.241439548,2148375.871019638,2353211.8689274914,2452446.046582938,2270887.779582559,2000560.1328480851
1491722.7801561484,0,0,0,0,1,0,0,0,1.15,50.2,37.8,95,76,3.8,1685258.7053375135,1797206.6242907783,1647563.5448206507,1889619.615453192,1803694.4040305875,1712067.241439548,2148375.871019638,2771863.704742574,2329819.386851194,1989705.225835852
1752067.449228978,0,0,0,0,0,1,0,0,0,61.2,33.4,98,41,2.3,1491722.7801561484,1685258.7053375135,1797206.6242907783,1647563.5448206507,1889619.615453192,1803694.4040305875,1712067.241439548,2495774.4122942146,2301684.105814187,2076733.8886869512
